,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2025 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USFR,3d RSI USFR LT70 - L USFR,1.1 %,0.5 %,543,224,26.7 %,8.7 %,4.1 %,5.1 %,0.0 %,-0.1 %,14,8,1.2,0.7,100.0 %,100.0 %,,,39,28,0.1 %,0.1 %,3.2,1.8,0,0,14,8,0,0,13,8,0,0,9,6,,,14,8,,,5.9,15.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,39,28,0,0,100.0 %,100.0 %
USHY,4d RSI USHY LT13 - L USHY,2.6 %,1.5 %,1325,730,5.8 %,6.0 %,45.3 %,24.5 %,0.0 %,-0.3 %,3,3,0.2,0.2,100.0 %,100.0 %,,,442,242,0.9 %,0.5 %,2,4,0,0,3,3,0,0,3,3,0,0,3,3,,,3,3,,,3.7,5.1,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,442,242,0,0,100.0 %,100.0 %
USIG,21d RSI USIG LT39 - L USIG,0.9 %,1.7 %,432,851,17.1 %,6.0 %,5.0 %,28.6 %,0.0 %,-0.5 %,2,5,0.2,0.4,100.0 %,100.0 %,,,216,169,0.4 %,0.3 %,4.5,2,0,0,2,5,0,0,2,5,0,0,2,4,,,2,5,,,49.8,6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,216,169,0,0,100.0 %,100.0 %
USMC,3d RSI USMC LT11 - L USMC,4.6 %,8.6 %,2308,4320,13.9 %,6.8 %,33.2 %,128.1 %,0.0 %,-1.0 %,5,5,0.4,0.4,80.0 %,100.0 %,0.4,,462,837,0.9 %,1.7 %,5,2.4,1,0,4,5,1,0,4,5,1,0,4,4,4,,4,5,1.6,,0.4,5.6,-7178,0,-7.2 %,0.0 %,-7178,0,-7.2 %,0.0 %,-7178,0,-7.2 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,1474,837,-3589,0,80.0 %,100.0 %
USMV,17d RSI USMV LT38 - L USMV,3.8 %,0.2 %,1887,119,5.9 %,5.2 %,63.9 %,4.6 %,0.0 %,-2.4 %,3,3,0.2,0.2,100.0 %,66.7 %,,0.6,629,41,1.3 %,0.1 %,3,2.7,0,1,3,1,0,1,3,1,0,1,3,1,,2,3,2,,1.2,1.7,0.2,0,-569,0.0 %,-1.1 %,0,-569,0.0 %,-1.1 %,0,-198,0.0 %,-0.4 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,629,347,0,-569,100.0 %,50.0 %
USO,3d RSI USO LT12 - L USO,7.2 %,17.1 %,3606,8568,15.5 %,8.7 %,46.6 %,196.3 %,-1.5 %,-1.8 %,8,6,0.7,0.5,75.0 %,100.0 %,1.5,,451,1342,0.9 %,2.7 %,3.4,2.7,1,0,3,6,1,0,3,6,1,0,4,6,3,,6,6,4.4,,1.9,4.1,-1614,0,-1.6 %,0.0 %,-1614,0,-1.6 %,0.0 %,-501,0,-0.5 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,777,1342,-529,0,85.7 %,100.0 %
USOI,15d RSI USOI LT34 - L USOI,11.6 %,18.3 %,5786,9159,12.0 %,7.1 %,96.1 %,256.4 %,-1.2 %,-1.5 %,6,5,0.5,0.4,83.3 %,100.0 %,2,,964,1713,1.9 %,3.4 %,2.3,2.6,1,0,3,5,1,0,3,5,0,0,4,5,5,,5,5,10.2,,2.9,7.9,-1261,0,-1.3 %,0.0 %,-1261,0,-1.3 %,0.0 %,0,0,0.0 %,0.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,1283,1713,-630,0,100.0 %,100.0 %
USRT,21d RSI USRT LT43 - L USRT,7.5 %,3.5 %,3758,1736,12.9 %,9.1 %,58.4 %,38.0 %,-3.0 %,-2.5 %,6,6,0.5,0.5,66.7 %,66.7 %,1.3,1.4,626,288,1.3 %,0.6 %,3,2.8,1,1,2,4,1,1,2,3,1,0,2,3,2,2,4,4,2.6,2.9,1.2,1.2,-3193,-652,-3.2 %,-1.3 %,-3193,-652,-3.2 %,-1.3 %,-105,0,-0.1 %,0.0 %,66.7 %,66.7 %,66.7 %,66.7 %,66.7 %,60.0 %,1519,665,-1159,-465,75.0 %,100.0 %
UTES,17d RSI UTES LT43 - L UTES,10.4 %,10.9 %,5209,5434,17.3 %,8.7 %,60.3 %,124.5 %,0.0 %,-2.6 %,7,6,0.6,0.5,85.7 %,83.3 %,0.6,2.9,744,876,1.5 %,1.8 %,4.3,2.7,1,1,6,5,1,1,5,4,1,1,3,4,6,5,6,5,3.3,14.3,1.3,2.2,-4456,-395,-4.5 %,-0.8 %,-2325,-395,-2.3 %,-0.8 %,-2325,-395,-2.3 %,-0.8 %,85.7 %,83.3 %,85.7 %,83.3 %,83.3 %,80.0 %,1239,1130,-2228,-395,75.0 %,80.0 %
UTSL,21d RSI UTSL LT40 - L UTSL,23.7 %,4.3 %,11848,2152,9.7 %,6.0 %,243.9 %,72.3 %,-1.5 %,-9.0 %,7,3,0.6,0.2,85.7 %,66.7 %,2.4,1.3,1693,731,3.4 %,1.5 %,2.4,3.3,1,1,4,2,1,1,4,2,0,1,5,2,6,2,6,2,14.3,2.6,3.3,0.8,-1784,-1344,-1.8 %,-2.7 %,-1784,-1344,-1.8 %,-2.7 %,0,-1344,0.0 %,-2.7 %,85.7 %,66.7 %,85.7 %,66.7 %,85.7 %,66.7 %,2123,1768,-892,-1344,100.0 %,66.7 %
UUP,5d RSI UUP LT22 - L UUP,2.2 %,1.1 %,1082,552,11.3 %,9.1 %,19.1 %,12.1 %,0.0 %,-1.0 %,8,5,0.7,0.4,87.5 %,80.0 %,0.6,1.4,135,110,0.3 %,0.2 %,1.9,3.6,1,1,7,4,1,1,7,4,1,0,4,4,7,4,7,4,4.3,5.8,1.7,1.6,-653,-115,-0.7 %,-0.2 %,-653,-115,-0.7 %,-0.2 %,-653,0,-0.7 %,0.0 %,87.5 %,80.0 %,87.5 %,80.0 %,87.5 %,80.0 %,201,166,-327,-115,80.0 %,100.0 %
UVXY,17d RSI UVXY LT32 - L UVXY,-11.6 %,6.0 %,-5798,2974,56.8 %,5.2 %,-20.4 %,115.3 %,-11.6 %,-4.8 %,4,3,0.3,0.2,25.0 %,100.0 %,0.5,,-1449,985,-2.9 %,2.0 %,5.2,3.3,3,0,1,3,3,0,1,3,3,0,0,3,0.3,,1,3,0.2,,-1.7,1.5,-13870,0,-13.9 %,0.0 %,-13870,0,-13.9 %,0.0 %,-11595,0,-11.6 %,0.0 %,25.0 %,100.0 %,25.0 %,100.0 %,25.0 %,100.0 %,1137,985,-2312,0,0.0 %,100.0 %
UWM,4d RSI UWM LT14 - L UWM,8.3 %,10.8 %,4161,5407,12.7 %,7.1 %,65.6 %,151.4 %,0.0 %,-3.0 %,4,4,0.3,0.3,75.0 %,100.0 %,0.5,,1040,1307,2.1 %,2.6 %,5.2,3.5,1,0,3,4,1,0,3,4,1,0,3,4,3,,3,4,1.6,,0.4,3.1,-13782,0,-13.8 %,0.0 %,-13782,0,-13.8 %,0.0 %,-13782,0,-13.8 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,3684,1307,-6891,0,75.0 %,100.0 %
VB,20d RSI VB LT41 - L VB,4.7 %,5.4 %,2360,2721,20.7 %,7.5 %,22.8 %,72.2 %,-6.6 %,-1.3 %,9,3,0.8,0.2,88.9 %,100.0 %,0.2,,262,895,0.5 %,1.8 %,4.1,4.7,1,0,7,3,1,0,7,3,1,0,2,3,8,,8,3,1.7,,0.6,2.6,-6653,0,-6.7 %,0.0 %,-6653,0,-6.7 %,0.0 %,-4131,0,-4.1 %,0.0 %,88.9 %,100.0 %,88.9 %,100.0 %,88.9 %,100.0 %,711,895,-3327,0,75.0 %,100.0 %
VBK,4d RSI VBK LT13 - L VBK,3.0 %,4.8 %,1489,2388,11.2 %,6.8 %,26.5 %,70.8 %,0.0 %,-2.6 %,3,3,0.2,0.2,66.7 %,66.7 %,0.7,3.4,496,793,1.0 %,1.6 %,6.3,4.7,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1.4,6.7,0.3,1.4,-8078,-415,-8.1 %,-0.8 %,-8078,-415,-8.1 %,-0.8 %,-8078,-415,-8.1 %,-0.8 %,66.7 %,66.7 %,66.7 %,66.7 %,66.7 %,66.7 %,2764,1397,-4039,-415,66.7 %,66.7 %
VBR,13d RSI VBR LT35 - L VBR,1.8 %,2.8 %,911,1387,12.8 %,5.2 %,14.3 %,53.8 %,-5.4 %,-1.6 %,5,2,0.4,0.2,60.0 %,100.0 %,0.9,,182,689,0.4 %,1.4 %,4.8,4,2,0,2,2,2,0,2,2,2,0,2,2,1.5,,3,2,1.3,,0.3,17.6,-5436,0,-5.4 %,0.0 %,-5436,0,-5.4 %,0.0 %,-5436,0,-5.4 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,60.0 %,100.0 %,1210,689,-1359,0,60.0 %,100.0 %
VCIT,4d RSI VCIT LT15 - L VCIT,1.1 %,1.8 %,526,885,6.5 %,7.9 %,16.2 %,22.3 %,0.0 %,-0.5 %,3,5,0.2,0.4,100.0 %,100.0 %,,,175,176,0.4 %,0.3 %,3.7,3,0,0,3,5,0,0,3,5,0,0,3,4,,,3,5,,,2,3.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,175,176,0,0,100.0 %,100.0 %
VCLT,21d RSI VCLT LT38 - L VCLT,3.1 %,5.2 %,1551,2601,14.7 %,7.5 %,21.1 %,69.0 %,0.0 %,-1.0 %,2,7,0.2,0.6,100.0 %,100.0 %,,,776,364,1.6 %,0.7 %,3.5,1.7,0,0,2,7,0,0,2,6,0,0,2,4,,,2,7,,,1.5,4,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,776,364,0,0,100.0 %,100.0 %
VCSH,7d RSI VCSH LT27 - L VCSH,0.1 %,0.9 %,54,452,100.0 %,6.0 %,0.1 %,15.2 %,0.0 %,-0.3 %,1,4,0.1,0.3,100.0 %,100.0 %,,,54,113,0.1 %,0.2 %,1,2.8,0,0,1,4,0,0,1,4,0,0,1,4,,,1,4,,,0,3.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,54,113,0,0,100.0 %,100.0 %
VDC,13d RSI VDC LT36 - L VDC,4.5 %,1.1 %,2263,568,15.4 %,5.6 %,29.4 %,20.4 %,-0.6 %,-1.5 %,8,3,0.7,0.2,75.0 %,100.0 %,1.4,,283,189,0.6 %,0.4 %,3.1,3,1,0,5,3,1,0,5,3,1,0,4,3,3,,6,3,4.1,,1.5,5.9,-808,0,-0.8 %,0.0 %,-808,0,-0.8 %,0.0 %,-808,0,-0.8 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,71.4 %,100.0 %,499,189,-365,0,66.7 %,100.0 %
VDE,16d RSI VDE LT36 - L VDE,12.5 %,2.8 %,6238,1378,40.6 %,8.3 %,30.7 %,33.1 %,0.0 %,-4.8 %,3,5,0.2,0.4,100.0 %,80.0 %,,0.5,2079,283,4.2 %,0.6 %,3.3,3.2,0,1,3,3,0,1,3,3,0,1,2,3,,4,3,4,,2,3.9,0.6,0,-1487,0.0 %,-3.0 %,0,-1487,0.0 %,-3.0 %,0,-674,0.0 %,-1.4 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,2079,725,0,-1487,100.0 %,75.0 %
VEA,13d RSI VEA LT35 - L VEA,6.9 %,6.6 %,3459,3280,4.0 %,9.1 %,173.7 %,71.9 %,0.0 %,-1.3 %,3,5,0.2,0.4,100.0 %,100.0 %,,,1153,641,2.3 %,1.3 %,2,3.6,0,0,3,5,0,0,3,5,0,0,3,4,,,3,5,,,2.3,3.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1153,641,0,0,100.0 %,100.0 %
VEU,9d RSI VEU LT29 - L VEU,6.5 %,5.8 %,3248,2895,4.4 %,6.3 %,147.4 %,91.2 %,0.0 %,-1.0 %,3,4,0.2,0.3,100.0 %,100.0 %,,,1083,710,2.2 %,1.4 %,2.3,3,0,0,3,4,0,0,3,4,0,0,3,4,,,3,4,,,3.1,3.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1083,710,0,0,100.0 %,100.0 %
VFH,21d RSI VFH LT45 - L VFH,11.9 %,6.9 %,5962,3461,22.4 %,5.6 %,53.3 %,124.6 %,-3.0 %,-0.8 %,11,4,0.9,0.3,72.7 %,100.0 %,1.6,,542,846,1.1 %,1.7 %,3.5,2.5,1,0,4,4,1,0,4,4,1,0,3,4,2.7,,8,4,4.1,,2.1,3.7,-3063,0,-3.1 %,0.0 %,-3063,0,-3.1 %,0.0 %,-2175,0,-2.2 %,0.0 %,72.7 %,100.0 %,72.7 %,100.0 %,72.7 %,100.0 %,982,846,-631,0,80.0 %,100.0 %
VGIT,4d RSI VGIT LT16 - L VGIT,1.2 %,0.8 %,611,380,5.6 %,7.9 %,21.8 %,9.6 %,0.0 %,-0.8 %,2,5,0.2,0.4,100.0 %,80.0 %,,1.4,306,76,0.6 %,0.1 %,1.5,3,0,1,2,2,0,1,2,2,0,1,2,2,,4,2,4,,5.8,5.1,2,0,-80,0.0 %,-0.2 %,0,-80,0.0 %,-0.2 %,0,-80,0.0 %,-0.2 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,306,115,0,-80,100.0 %,80.0 %
VGK,12d RSI VGK LT30 - L VGK,3.7 %,3.0 %,1833,1508,100.0 %,5.2 %,3.7 %,58.5 %,0.0 %,-1.3 %,1,4,0.1,0.3,100.0 %,100.0 %,,,1833,373,3.7 %,0.8 %,3,2.2,0,0,1,4,0,0,1,4,0,0,1,3,,,1,4,,,0,3.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1833,373,0,0,100.0 %,100.0 %
VGLT,21d RSI VGLT LT36 - L VGLT,0.7 %,5.5 %,367,2775,100.0 %,8.3 %,0.7 %,66.6 %,0.0 %,-1.0 %,1,7,0.1,0.6,100.0 %,100.0 %,,,367,388,0.7 %,0.8 %,5,2,0,0,1,7,0,0,1,6,0,0,1,4,,,1,7,,,0,3.9,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,367,388,0,0,100.0 %,100.0 %
VGT,6d RSI VGT LT22 - L VGT,6.4 %,9.5 %,3177,4734,10.8 %,6.0 %,58.6 %,159.1 %,0.0 %,-3.0 %,4,4,0.3,0.3,75.0 %,100.0 %,0.8,,794,1148,1.6 %,2.3 %,4.8,2.8,1,0,3,4,1,0,3,4,1,0,3,4,3,,3,4,2.4,,0.9,3.5,-4408,0,-4.4 %,0.0 %,-4408,0,-4.4 %,0.0 %,-4408,0,-4.4 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,1794,1148,-2204,0,75.0 %,100.0 %
VHT,7d RSI VHT LT20 - L VHT,2.7 %,0.7 %,1326,332,100.0 %,6.8 %,2.7 %,9.8 %,0.0 %,-2.8 %,1,4,0.1,0.3,100.0 %,75.0 %,,0.5,1326,85,2.7 %,0.2 %,6,3.2,0,1,1,3,0,1,1,3,0,1,1,2,,3,1,3,,1.5,0,0.4,0,-655,0.0 %,-1.3 %,0,-655,0.0 %,-1.3 %,0,-655,0.0 %,-1.3 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,1326,331,0,-655,100.0 %,66.7 %
VIG,4d RSI VIG LT12 - L VIG,5.3 %,5.3 %,2675,2637,100.0 %,6.0 %,5.3 %,88.6 %,0.0 %,-0.6 %,1,4,0.1,0.3,100.0 %,100.0 %,,,2675,648,5.3 %,1.3 %,3,2.8,0,0,1,4,0,0,1,4,0,0,1,3,,,1,4,,,0,4.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,2675,648,0,0,100.0 %,100.0 %
VIGI,4d RSI VIGI LT18 - L VIGI,4.3 %,5.6 %,2165,2784,11.9 %,11.5 %,36.2 %,48.4 %,-2.5 %,-1.5 %,8,8,0.7,0.7,75.0 %,87.5 %,0.9,29.4,271,341,0.5 %,0.7 %,2.4,2.6,1,1,4,6,1,1,4,6,1,0,5,6,3,7,6,7,2.7,206,1.2,2.9,-2564,-13,-2.6 %,-0.0 %,-2564,-13,-2.6 %,-0.0 %,-2564,0,-2.6 %,0.0 %,75.0 %,87.5 %,75.0 %,87.5 %,75.0 %,87.5 %,576,392,-647,-13,85.7 %,100.0 %
VIOO,8d RSI VIOO LT30 - L VIOO,2.4 %,3.3 %,1202,1638,15.4 %,5.6 %,15.6 %,59.0 %,-7.1 %,-1.3 %,6,3,0.5,0.2,66.7 %,100.0 %,0.7,,200,540,0.4 %,1.1 %,4.8,3,2,0,3,3,2,0,3,3,2,0,3,3,2,,4,3,1.3,,0.3,14.1,-7192,0,-7.2 %,0.0 %,-7192,0,-7.2 %,0.0 %,-7192,0,-7.2 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,1200,540,-1798,0,66.7 %,100.0 %
VIXM,4d RSI VIXM LT11 - L VIXM,2.1 %,2.4 %,1034,1201,4.9 %,6.3 %,42.1 %,37.8 %,0.0 %,-5.0 %,3,3,0.2,0.2,100.0 %,66.7 %,,0.9,345,419,0.7 %,0.8 %,1.7,4.3,0,1,3,2,0,1,3,2,0,1,2,1,,2,3,2,,1.8,8,0.5,0,-1626,0.0 %,-3.2 %,0,-1626,0.0 %,-3.2 %,0,-448,0.0 %,-0.9 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,345,1441,0,-1626,100.0 %,50.0 %
VIXY,14d RSI VIXY LT33 - L VIXY,-1.3 %,17.5 %,-627,8728,73.6 %,11.1 %,-1.7 %,157.1 %,-10.8 %,-3.5 %,6,7,0.5,0.6,50.0 %,85.7 %,0.9,6.4,-104,1174,-0.2 %,2.4 %,5.5,3,2,1,1,4,2,1,2,4,1,0,2,4,1,6,3,6,0.9,38.6,-0.1,2.9,-11822,-219,-11.8 %,-0.4 %,-11822,-219,-11.8 %,-0.4 %,-2413,0,-2.4 %,0.0 %,50.0 %,85.7 %,50.0 %,85.7 %,60.0 %,85.7 %,2053,1406,-2262,-219,66.7 %,100.0 %
VLUE,20d RSI VLUE LT39 - L VLUE,5.0 %,7.0 %,2510,3526,45.2 %,8.3 %,11.1 %,84.6 %,-1.1 %,-0.8 %,4,5,0.3,0.4,75.0 %,100.0 %,1.9,,628,687,1.3 %,1.4 %,2.5,2.8,1,0,2,5,1,0,2,5,0,0,2,4,3,,3,5,5.7,,1.8,4.2,-1074,0,-1.1 %,0.0 %,-1074,0,-1.1 %,0.0 %,0,0,0.0 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,1016,687,-537,0,100.0 %,100.0 %
VMBS,4d RSI VMBS LT15 - L VMBS,1.0 %,1.9 %,481,934,100.0 %,8.3 %,1.0 %,22.4 %,0.0 %,-0.8 %,1,5,0.1,0.4,100.0 %,100.0 %,,,481,186,1.0 %,0.4 %,3,3.2,0,0,1,5,0,0,1,5,0,0,1,5,,,1,5,,,0,2.7,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,481,186,0,0,100.0 %,100.0 %
VNLA,9d RSI VNLA LT55 - L VNLA,0.0 %,0.7 %,21,355,100.0 %,7.1 %,0.0 %,9.9 %,0.0 %,-0.1 %,1,6,0.1,0.5,100.0 %,100.0 %,,,21,59,0.0 %,0.1 %,6,2,0,0,1,6,0,0,1,6,0,0,1,3,,,1,6,,,0,5.1,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,21,59,0,0,100.0 %,100.0 %
VNM,18d RSI VNM LT32 - L VNM,13.2 %,5.2 %,6578,2620,100.0 %,6.3 %,13.2 %,82.5 %,0.0 %,-4.5 %,1,5,0.1,0.4,100.0 %,80.0 %,,0.9,6578,519,13.2 %,1.0 %,1,2.2,0,1,1,4,0,1,1,3,0,1,1,2,,4,1,4,,3.8,0,1.5,0,-929,0.0 %,-1.9 %,0,-95,0.0 %,-0.2 %,0,-95,0.0 %,-0.2 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,75.0 %,6578,881,0,-929,100.0 %,66.7 %
VNQ,15d RSI VNQ LT35 - L VNQ,1.1 %,2.2 %,551,1094,6.0 %,5.2 %,18.4 %,42.4 %,0.0 %,-1.6 %,3,3,0.2,0.2,66.7 %,100.0 %,1.1,,184,362,0.4 %,0.7 %,2.7,3.3,1,0,2,3,1,0,2,3,1,0,2,2,2,,2,3,2.1,,0.6,3.8,-985,0,-1.0 %,0.0 %,-985,0,-1.0 %,0.0 %,-985,0,-1.0 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,522,362,-493,0,66.7 %,100.0 %
VNQI,10d RSI VNQI LT28 - L VNQI,1.8 %,3.8 %,904,1882,10.9 %,5.2 %,16.5 %,73.0 %,0.0 %,-0.7 %,2,4,0.2,0.3,100.0 %,100.0 %,,,452,464,0.9 %,0.9 %,2.5,2.2,0,0,2,4,0,0,2,4,0,0,2,4,,,2,4,,,2.7,5.1,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,452,464,0,0,100.0 %,100.0 %
VO,20d RSI VO LT42 - L VO,4.3 %,3.9 %,2152,1970,14.5 %,5.6 %,29.7 %,70.9 %,-3.5 %,-0.8 %,7,4,0.6,0.3,71.4 %,100.0 %,0.8,,307,486,0.6 %,1.0 %,3.7,2,1,0,3,4,1,0,4,4,1,0,2,3,2.5,,5,4,1.9,,0.8,4.9,-3555,0,-3.6 %,0.0 %,-3555,0,-3.6 %,0.0 %,-2461,0,-2.5 %,0.0 %,71.4 %,100.0 %,71.4 %,100.0 %,83.3 %,100.0 %,886,486,-1138,0,75.0 %,100.0 %
VOE,19d RSI VOE LT40 - L VOE,3.8 %,0.1 %,1877,62,9.9 %,5.2 %,38.0 %,2.4 %,-1.9 %,-3.3 %,5,3,0.4,0.2,80.0 %,66.7 %,0.7,0.5,375,25,0.8 %,0.1 %,3.4,2.3,1,1,2,1,1,1,2,1,1,1,2,1,4,2,4,2,2.9,1.1,0.9,0.1,-1926,-850,-1.9 %,-1.7 %,-494,-850,-0.5 %,-1.7 %,-494,-463,-0.5 %,-0.9 %,80.0 %,66.7 %,80.0 %,66.7 %,75.0 %,66.7 %,710,462,-963,-850,75.0 %,50.0 %
VONG,5d RSI VONG LT20 - L VONG,4.6 %,13.6 %,2297,6810,10.2 %,7.5 %,44.9 %,180.6 %,0.0 %,-2.3 %,3,5,0.2,0.4,66.7 %,100.0 %,0.8,,766,1295,1.5 %,2.6 %,6.3,2.8,1,0,2,5,1,0,2,5,1,0,2,5,2,,2,5,1.6,,0.4,8.1,-7904,0,-7.9 %,0.0 %,-7904,0,-7.9 %,0.0 %,-7904,0,-7.9 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,3125,1295,-3952,0,66.7 %,100.0 %
VONV,20d RSI VONV LT42 - L VONV,4.1 %,2.8 %,2041,1404,11.7 %,7.5 %,34.8 %,37.2 %,-2.0 %,-3.2 %,6,3,0.5,0.2,66.7 %,66.7 %,1.5,2.5,340,467,0.7 %,0.9 %,3.2,4.3,2,1,3,2,2,1,3,2,1,1,2,2,2,2,4,2,3,4.9,1.1,1.3,-2037,-358,-2.0 %,-0.7 %,-2037,-358,-2.0 %,-0.7 %,-487,-358,-0.5 %,-0.7 %,66.7 %,66.7 %,66.7 %,66.7 %,66.7 %,66.7 %,765,880,-509,-358,75.0 %,66.7 %
VOO,6d RSI VOO LT20 - L VOO,3.4 %,7.4 %,1700,3694,53.3 %,5.6 %,6.4 %,133.0 %,0.0 %,-1.1 %,2,3,0.2,0.2,50.0 %,100.0 %,1.9,,850,1204,1.7 %,2.4 %,7,3.7,1,0,1,3,1,0,1,3,1,0,1,3,1,,1,3,1.9,,0.4,5.2,-3813,0,-3.8 %,0.0 %,-3813,0,-3.8 %,0.0 %,-3813,0,-3.8 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,3607,1204,-1907,0,50.0 %,100.0 %
VOOG,6d RSI VOOG LT23 - L VOOG,5.5 %,14.1 %,2769,7025,10.2 %,7.5 %,54.1 %,186.3 %,0.0 %,-2.2 %,3,5,0.2,0.4,66.7 %,100.0 %,0.9,,923,1333,1.8 %,2.7 %,6.3,2.8,1,0,2,5,1,0,2,5,1,0,2,5,2,,2,5,1.7,,0.4,8.6,-7392,0,-7.4 %,0.0 %,-7392,0,-7.4 %,0.0 %,-7392,0,-7.4 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,3233,1333,-3696,0,66.7 %,100.0 %
VOT,3d RSI VOT LT10 - L VOT,2.7 %,9.1 %,1336,4526,14.2 %,7.1 %,18.8 %,126.7 %,-0.2 %,-1.9 %,4,5,0.3,0.4,50.0 %,100.0 %,1.4,,334,875,0.7 %,1.8 %,6,2.6,1,0,2,5,1,0,2,5,1,0,2,5,1,,2,5,1.4,,0.3,7.6,-6939,0,-6.9 %,0.0 %,-6939,0,-6.9 %,0.0 %,-6939,0,-6.9 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,2446,875,-1778,0,50.0 %,100.0 %
VOX,19d RSI VOX LT44 - L VOX,2.7 %,13.7 %,1364,6866,25.1 %,7.5 %,10.9 %,182.1 %,-3.1 %,-1.4 %,9,6,0.8,0.5,55.6 %,100.0 %,1.1,,152,1086,0.3 %,2.2 %,4.3,2.2,2,0,2,6,2,0,2,5,1,0,2,5,1.2,,5,6,1.3,,0.4,5.9,-3656,0,-3.7 %,0.0 %,-3656,0,-3.7 %,0.0 %,-2296,0,-2.3 %,0.0 %,55.6 %,100.0 %,55.6 %,100.0 %,55.6 %,100.0 %,1077,1086,-1006,0,75.0 %,100.0 %
