,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2020 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker (684),Condition (684),Profit %,IS Profit %,Profit $ Per Year,IS Profit $ Per Year,Time in market%,IS Time in market%,TIMAR%,IS TIMAR%,Max DD%,IS Max DD%,Total Trades,IS Total Trades,AVG Trades Per Month,IS AVG Trades Per Month,Win %,IS Win %,Risk to Reward Ratio,IS Risk to Reward Ratio,Avg P&L $,IS Avg P&L $,Avg P&L %,IS Avg P&L %,AVG Hold Period (days),IS AVG Hold Period (days),Max Consec. Losing Days,IS Max Consec. Losing Days,Max Consec. Winning Days,IS Max Consec. Winning Days,Max Consec. Losing Weeks,IS Max Consec. Losing Weeks,Max Consec. Winning Weeks,IS Max Consec. Winning Weeks,Max Consec. Losing Months,IS Max Consec. Losing Months,Max Consec. Winning Months,IS Max Consec. Winning Months,Win to Loss Ratio,IS Win to Loss Ratio,Total Profitable Trades,IS Total Profitable Trades,Profit Factor,IS Profit Factor,Sharpe Ratio,IS Sharpe Ratio,Losing Days Streak $ Loss,IS Losing Days Streak $ Loss,Losing Days Streak % Loss,IS Losing Days Streak % Loss,Losing Weeks Streak $ Loss,IS Losing Weeks Streak $ Loss,Losing Weeks Streak % Loss,IS Losing Weeks Streak % Loss,Losing Months Streak $ Loss,IS Losing Months Streak $ Loss,Losing Months Streak % Loss,IS Losing Months Streak % Loss,Winning Trades%,IS Winning Trades%,Winning Days%,IS Winning Days%,Winning Weeks%,IS Winning Weeks%,Avg Win Trade $,IS Avg Win Trade $,Avg Losing Trade $,IS Avg Losing Trade $,Winning Months%,IS Winning Months%
OUNZ,3d RSI OUNZ LT13 - L OUNZ,4.2 %,3.7 %,2084,1857,11.1 %,7.9 %,37.5 %,46.8 %,-1.6 %,-0.8 %,5,5,0.4,0.4,60.0 %,80.0 %,1.3,,417,367,0.8 %,0.7 %,3,3,1,1,2,3,1,1,2,3,1,1,2,2,1.5,4,3,4,1.9,,0.6,2.9,-2736,0,-2.7 %,0.0 %,-2736,0,-2.7 %,0.0 %,-1662,0,-1.7 %,0.0 %,60.0 %,80.0 %,60.0 %,80.0 %,60.0 %,80.0 %,1428,458,-1100,0,75.0 %,75.0 %
PALL,17d RSI PALL LT39 - L PALL,-11.5 %,14.5 %,-5769,7254,30.4 %,6.3 %,-37.9 %,228.5 %,0.0 %,-3.6 %,4,5,0.3,0.4,75.0 %,100.0 %,0.1,,-1442,1376,-2.9 %,2.8 %,2.5,2.2,1,0,3,5,1,0,3,5,1,0,1,4,3,,3,5,0.4,,-0.6,5.6,-20709,0,-20.7 %,0.0 %,-20709,0,-20.7 %,0.0 %,-14744,0,-14.7 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,1528,1376,-10354,0,50.0 %,100.0 %
PAVE,4d RSI PAVE LT13 - L PAVE,-8.1 %,7.8 %,-4072,3880,71.4 %,5.2 %,-11.4 %,150.4 %,-4.8 %,-1.1 %,2,5,0.2,0.4,0.0 %,100.0 %,0,,-2036,754,-4.1 %,1.5 %,4,1.6,2,0,0,5,2,0,0,5,1,0,0,5,0,,0,5,0,,-10.4,6.7,-8144,0,-8.1 %,0.0 %,-8144,0,-8.1 %,0.0 %,-8144,0,-8.1 %,0.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0,754,-2036,0,0.0 %,100.0 %
PBD,15d RSI PBD LT39 - L PBD,14.7 %,13.5 %,7334,6734,77.8 %,8.3 %,18.9 %,161.6 %,-5.1 %,-0.7 %,4,7,0.3,0.6,75.0 %,100.0 %,1.3,,1834,911,3.7 %,1.8 %,2.5,2,1,0,2,7,1,0,2,6,0,0,1,3,3,,3,7,3.8,,1.3,11.4,-5259,0,-5.3 %,0.0 %,-5259,0,-5.3 %,0.0 %,0,0,0.0 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,3321,911,-2629,0,100.0 %,100.0 %
PBUS,19d RSI PBUS LT39 - L PBUS,-0.8 %,11.0 %,-392,5510,16.1 %,9.1 %,-4.9 %,120.7 %,-16.3 %,-1.5 %,8,7,0.7,0.6,62.5 %,100.0 %,0.6,,-49,753,-0.1 %,1.5 %,2.6,2.3,2,0,4,7,3,0,3,7,1,0,2,5,1.7,,5,7,1,,0,6.5,-16101,0,-16.1 %,0.0 %,-17199,0,-17.2 %,0.0 %,-9817,0,-9.8 %,0.0 %,62.5 %,100.0 %,62.5 %,100.0 %,50.0 %,100.0 %,1951,753,-3382,0,66.7 %,100.0 %
PBW,21d RSI PBW LT45 - L PBW,-3.0 %,22.4 %,-1519,11202,100.0 %,11.5 %,-3.0 %,194.7 %,-4.9 %,-3.1 %,4,9,0.3,0.8,50.0 %,88.9 %,0.9,3.3,-380,1143,-0.8 %,2.3 %,4.8,2.2,1,1,1,7,1,1,2,7,1,1,1,5,1,8,2,8,0.9,26.7,-0.1,4,-20986,-400,-21.0 %,-0.8 %,-20986,-400,-21.0 %,-0.8 %,-3418,-102,-3.4 %,-0.2 %,50.0 %,88.9 %,50.0 %,88.9 %,66.7 %,88.9 %,5680,1336,-6439,-400,50.0 %,83.3 %
PCEF,7d RSI PCEF LT28 - L PCEF,-22.2 %,3.7 %,-11087,1846,15.9 %,6.0 %,-139.2 %,62.0 %,-25.6 %,-0.7 %,5,5,0.4,0.4,40.0 %,100.0 %,0.4,,-2217,364,-4.4 %,0.7 %,4.8,2,2,0,2,5,2,0,2,5,1,0,1,4,0.7,,2,5,0.2,,-0.9,8.5,-29012,0,-29.0 %,0.0 %,-29012,0,-29.0 %,0.0 %,-21943,0,-21.9 %,0.0 %,40.0 %,100.0 %,40.0 %,100.0 %,40.0 %,100.0 %,1846,364,-4926,0,33.3 %,100.0 %
PCY,7d RSI PCY LT35 - L PCY,-15.1 %,4.3 %,-7563,2164,21.7 %,7.9 %,-69.8 %,54.5 %,-19.4 %,-0.1 %,8,7,0.7,0.6,62.5 %,100.0 %,0.2,,-945,304,-1.9 %,0.6 %,3.9,1.9,2,0,3,7,2,0,2,7,1,0,3,6,1.7,,5,7,0.3,,-0.8,12.7,-20150,0,-20.2 %,0.0 %,-20150,0,-20.2 %,0.0 %,-16171,0,-16.2 %,0.0 %,62.5 %,100.0 %,62.5 %,100.0 %,57.1 %,100.0 %,719,304,-3720,0,75.0 %,100.0 %
PDBC,4d RSI PDBC LT13 - L PDBC,5.6 %,0.7 %,2784,332,13.7 %,6.3 %,40.6 %,10.5 %,-2.5 %,-2.2 %,7,3,0.6,0.2,57.1 %,66.7 %,1.5,1.1,398,111,0.8 %,0.2 %,3,4.3,3,1,4,1,3,1,4,1,2,1,3,1,1.3,2,4,2,1.9,2.2,0.7,0.7,-5925,-290,-5.9 %,-0.6 %,-5925,-290,-5.9 %,-0.6 %,-4658,-290,-4.7 %,-0.6 %,57.1 %,66.7 %,57.1 %,66.7 %,57.1 %,66.7 %,1437,312,-988,-290,60.0 %,66.7 %
PEY,16d RSI PEY LT35 - L PEY,-11.9 %,6.4 %,-5974,3192,16.1 %,5.2 %,-74.1 %,123.8 %,-16.6 %,-1.6 %,5,4,0.4,0.3,40.0 %,100.0 %,0.8,,-1195,781,-2.4 %,1.6 %,4,2.2,2,0,1,4,2,0,1,4,1,0,1,3,0.7,,2,4,0.5,,-0.6,4,-19604,0,-19.6 %,0.0 %,-19604,0,-19.6 %,0.0 %,-15250,0,-15.3 %,0.0 %,40.0 %,100.0 %,40.0 %,100.0 %,40.0 %,100.0 %,3150,781,-4091,0,50.0 %,100.0 %
PFF,8d RSI PFF LT36 - L PFF,-11.5 %,2.3 %,-5751,1168,20.4 %,6.8 %,-56.3 %,34.6 %,-15.1 %,-0.3 %,8,4,0.7,0.3,62.5 %,100.0 %,0.2,,-719,290,-1.4 %,0.6 %,3.6,3.2,3,0,5,4,3,0,5,4,1,0,3,4,1.7,,5,4,0.3,,-1.1,11.5,-16720,0,-16.7 %,0.0 %,-16720,0,-16.7 %,0.0 %,-16720,0,-16.7 %,0.0 %,62.5 %,100.0 %,62.5 %,100.0 %,62.5 %,100.0 %,522,290,-2787,0,75.0 %,100.0 %
PFFD,3d RSI PFFD LT10 - L PFFD,-6.1 %,7.6 %,-3064,3778,17.5 %,10.7 %,-35.0 %,70.5 %,-9.7 %,-0.6 %,6,4,0.5,0.3,66.7 %,100.0 %,0.2,,-511,928,-1.0 %,1.9 %,3.5,5.8,2,0,4,4,2,0,4,4,1,0,4,4,2,,4,4,0.4,,-0.6,1.9,-11030,0,-11.0 %,0.0 %,-11030,0,-11.0 %,0.0 %,-11030,0,-11.0 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,613,928,-2757,0,80.0 %,100.0 %
PFXF,13d RSI PFXF LT41 - L PFXF,-16.5 %,1.4 %,-8242,682,17.1 %,5.2 %,-96.2 %,26.4 %,-25.0 %,-0.5 %,6,3,0.5,0.2,66.7 %,100.0 %,0.2,,-1374,226,-2.7 %,0.5 %,4.2,3.3,1,0,3,3,2,0,3,3,1,0,3,2,2,,4,3,0.4,,-0.7,4.8,-24721,0,-24.7 %,0.0 %,-25763,0,-25.8 %,0.0 %,-25763,0,-25.8 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,60.0 %,100.0 %,1422,226,-6966,0,75.0 %,100.0 %
PGF,4d RSI PGF LT18 - L PGF,-15.7 %,2.3 %,-7871,1136,20.3 %,7.5 %,-77.6 %,30.1 %,-15.7 %,-0.2 %,5,4,0.4,0.3,40.0 %,100.0 %,0.1,,-1574,282,-3.1 %,0.6 %,4.6,3.8,2,0,2,4,2,0,2,4,1,0,2,4,0.7,,2,4,0.1,,-1.1,6.4,-16926,0,-16.9 %,0.0 %,-16926,0,-16.9 %,0.0 %,-16926,0,-16.9 %,0.0 %,40.0 %,100.0 %,40.0 %,100.0 %,40.0 %,100.0 %,351,282,-2858,0,50.0 %,100.0 %
PGX,9d RSI PGX LT30 - L PGX,-11.9 %,2.1 %,-5962,1032,14.2 %,5.6 %,-84.0 %,37.2 %,-19.2 %,-0.3 %,5,4,0.4,0.3,60.0 %,100.0 %,0.3,,-1192,256,-2.4 %,0.5 %,3.4,2.5,2,0,3,4,2,0,3,4,1,0,1,3,1.5,,3,4,0.4,,-0.6,4.4,-20566,0,-20.6 %,0.0 %,-20566,0,-20.6 %,0.0 %,-13616,0,-13.6 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,60.0 %,100.0 %,1440,256,-5141,0,50.0 %,100.0 %
PHYS,7d RSI PHYS LT23 - L PHYS,2.9 %,2.2 %,1453,1078,6.9 %,5.2 %,42.0 %,41.8 %,0.0 %,-0.7 %,3,3,0.2,0.2,100.0 %,100.0 %,,,484,357,1.0 %,0.7 %,3,3.3,0,0,3,3,0,0,3,2,0,0,3,3,,,3,3,,,3.5,3.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,484,357,0,0,100.0 %,100.0 %
PICB,21d RSI PICB LT44 - L PICB,-5.0 %,1.1 %,-2496,576,17.7 %,6.0 %,-28.2 %,19.4 %,-13.8 %,-1.8 %,7,4,0.6,0.3,85.7 %,75.0 %,0.1,,-357,144,-0.7 %,0.3 %,3,2.8,1,1,4,3,1,1,3,3,1,0,2,2,6,3,6,3,0.6,,-0.3,2.4,-14162,0,-14.2 %,0.0 %,-14162,0,-14.2 %,0.0 %,-7069,0,-7.1 %,0.0 %,85.7 %,75.0 %,85.7 %,75.0 %,83.3 %,75.0 %,764,191,-7081,0,75.0 %,100.0 %
PICK,20d RSI PICK LT29 - L PICK,19.1 %,3.5 %,9559,1773,80.0 %,6.3 %,23.9 %,55.9 %,-3.2 %,-5.5 %,5,4,0.4,0.3,60.0 %,75.0 %,2.6,1.3,1912,442,3.8 %,0.9 %,2.2,3,1,1,2,3,1,1,3,3,0,0,1,1,1.5,3,3,3,3.9,3.8,1.4,1.4,-3395,-621,-3.4 %,-1.2 %,-3271,-621,-3.3 %,-1.2 %,0,0,0.0 %,0.0 %,60.0 %,75.0 %,60.0 %,75.0 %,75.0 %,75.0 %,4297,796,-1667,-621,100.0 %,100.0 %
PILL,5d RSI PILL LT11 - L PILL,-11.1 %,31.0 %,-5529,15493,100.0 %,5.2 %,-11.1 %,600.6 %,0.0 %,-5.3 %,1,4,0.1,0.3,0.0 %,100.0 %,0,,-5529,3500,-11.1 %,7.0 %,4,2.2,1,0,0,4,1,0,0,4,1,0,0,4,0,,0,4,0,,0,6.8,-11058,0,-11.1 %,0.0 %,-11058,0,-11.1 %,0.0 %,-11058,0,-11.1 %,0.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0,3500,-5529,0,0.0 %,100.0 %
PPA,21d RSI PPA LT50 - L PPA,8.0 %,19.8 %,4012,9907,64.6 %,18.6 %,12.4 %,106.2 %,-25.3 %,-2.5 %,25,15,2.1,1.2,72.0 %,93.3 %,0.5,28.3,160,608,0.3 %,1.2 %,3.6,2.1,2,1,6,11,3,0,10,13,1,0,7,5,2.6,14,18,14,1.2,396.7,0.3,5.5,-24419,-23,-24.4 %,-0.1 %,-18820,0,-18.8 %,0.0 %,-18820,0,-18.8 %,0.0 %,72.0 %,93.3 %,72.0 %,93.3 %,70.6 %,100.0 %,1283,653,-2727,-23,77.8 %,100.0 %
PPH,4d RSI PPH LT12 - L PPH,-0.9 %,3.8 %,-431,1896,5.0 %,5.2 %,-17.2 %,73.5 %,0.0 %,-1.3 %,2,4,0.2,0.3,50.0 %,100.0 %,0.7,,-216,468,-0.4 %,0.9 %,3.5,2.2,1,0,1,4,1,0,1,4,1,0,1,4,1,,1,4,0.7,,-0.3,4.9,-2727,0,-2.7 %,0.0 %,-2727,0,-2.7 %,0.0 %,-2727,0,-2.7 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,933,468,-1364,0,50.0 %,100.0 %
PPLT,5d RSI PPLT LT19 - L PPLT,-16.9 %,5.1 %,-8452,2537,9.8 %,6.8 %,-172.4 %,75.2 %,-20.4 %,-2.4 %,3,5,0.2,0.4,33.3 %,60.0 %,0.5,2.9,-2817,506,-5.6 %,1.0 %,4,2.4,2,1,1,2,2,1,1,2,1,1,1,3,0.5,1.5,1,3,0.2,4.3,-0.9,1.2,-22353,-610,-22.4 %,-1.2 %,-22353,-610,-22.4 %,-1.2 %,-22353,-151,-22.4 %,-0.3 %,33.3 %,60.0 %,33.3 %,60.0 %,33.3 %,60.0 %,2725,1097,-5588,-381,50.0 %,75.0 %
PREF,3d RSI PREF LT70 - L PREF,-8.4 %,7.8 %,-4180,3921,54.1 %,50.8 %,-15.4 %,15.4 %,-20.7 %,-0.4 %,29,40,2.4,3.3,79.3 %,97.5 %,0.2,,-144,94,-0.3 %,0.2 %,3.7,2.2,3,1,8,27,3,0,7,31,1,0,6,12,3.8,39,23,39,0.6,,-0.5,11.5,-20785,0,-20.8 %,0.0 %,-20785,0,-20.8 %,0.0 %,-16963,0,-17.0 %,0.0 %,79.3 %,97.5 %,79.3 %,97.5 %,76.9 %,100.0 %,277,97,-1758,0,81.8 %,100.0 %
PRF,17d RSI PRF LT37 - L PRF,-11.2 %,6.8 %,-5585,3391,100.0 %,5.2 %,-11.2 %,131.5 %,-9.1 %,-2.0 %,4,4,0.3,0.3,0.0 %,75.0 %,0,3,-1396,833,-2.8 %,1.7 %,4.2,2.2,4,1,0,2,3,1,0,2,1,1,0,1,0,3,0,3,0,9,-3.2,2.2,-11171,-415,-11.2 %,-0.8 %,-11171,-415,-11.2 %,-0.8 %,-11171,-415,-11.2 %,-0.8 %,0.0 %,75.0 %,0.0 %,75.0 %,0.0 %,75.0 %,0,1249,-1396,-415,0.0 %,66.7 %
PSC,5d RSI PSC LT22 - L PSC,-13.5 %,5.7 %,-6751,2860,17.3 %,6.3 %,-78.2 %,90.1 %,-24.6 %,-1.7 %,9,7,0.8,0.6,66.7 %,85.7 %,0.2,1.5,-750,400,-1.5 %,0.8 %,2.8,1.3,3,1,5,6,3,1,4,6,1,1,3,4,2,6,6,6,0.5,8.8,-0.8,2.9,-24786,-361,-24.8 %,-0.7 %,-24786,-361,-24.8 %,-0.7 %,-24786,-361,-24.8 %,-0.7 %,66.7 %,85.7 %,66.7 %,85.7 %,62.5 %,85.7 %,940,527,-4131,-361,80.0 %,80.0 %
PSI,3d RSI PSI LT10 - L PSI,5.2 %,14.0 %,2596,7018,3.9 %,5.6 %,132.0 %,252.7 %,0.0 %,-1.3 %,2,5,0.2,0.4,100.0 %,100.0 %,,,1298,1332,2.6 %,2.7 %,2.5,1.8,0,0,2,5,0,0,2,5,0,0,2,4,,,2,5,,,1.6,10.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1298,1332,0,0,100.0 %,100.0 %
PSK,13d RSI PSK LT37 - L PSK,-9.0 %,1.2 %,-4513,625,13.5 %,6.3 %,-66.6 %,19.7 %,-18.2 %,-0.6 %,5,3,0.4,0.2,60.0 %,100.0 %,0.4,,-903,208,-1.8 %,0.4 %,3.2,4.3,1,0,2,3,1,0,2,3,1,0,1,3,1.5,,3,3,0.5,,-0.5,4.4,-18148,0,-18.1 %,0.0 %,-18148,0,-18.1 %,0.0 %,-10031,0,-10.0 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,60.0 %,100.0 %,1739,208,-4864,0,50.0 %,100.0 %
PSLV,12d RSI PSLV LT30 - L PSLV,-11.8 %,6.9 %,-5910,3434,9.9 %,6.8 %,-119.8 %,101.8 %,-17.6 %,-0.8 %,3,4,0.2,0.3,66.7 %,100.0 %,0.2,,-1970,840,-3.9 %,1.7 %,4,3.2,1,0,1,4,1,0,1,4,1,0,1,3,2,,2,4,0.3,,-0.7,3.6,-18041,0,-18.0 %,0.0 %,-18041,0,-18.0 %,0.0 %,-15537,0,-15.5 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,1555,840,-9021,0,50.0 %,100.0 %
PSQ,6d RSI PSQ LT11 - L PSQ,4.1 %,2.6 %,2059,1302,100.0 %,5.2 %,4.1 %,50.5 %,0.0 %,-1.3 %,1,3,0.1,0.2,100.0 %,66.7 %,,8.9,2059,433,4.1 %,0.9 %,2,3.3,0,1,1,2,0,1,1,2,0,1,1,2,,2,1,2,,17.8,0,1.5,0,-77,0.0 %,-0.1 %,0,-77,0.0 %,-0.1 %,0,-77,0.0 %,-0.1 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,2059,688,0,-77,100.0 %,66.7 %
PTLC,5d RSI PTLC LT17 - L PTLC,-3.0 %,9.8 %,-1523,4918,5.5 %,5.6 %,-55.1 %,177.1 %,0.0 %,-1.9 %,2,5,0.2,0.4,50.0 %,100.0 %,0.3,,-761,947,-1.5 %,1.9 %,4,1.8,1,0,1,5,1,0,1,5,1,0,1,5,1,,1,5,0.3,,-0.8,11.2,-4152,0,-4.2 %,0.0 %,-4152,0,-4.2 %,0.0 %,-4152,0,-4.2 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,554,947,-2076,0,50.0 %,100.0 %
PWZ,15d RSI PWZ LT43 - L PWZ,-4.1 %,0.4 %,-2044,199,39.8 %,6.3 %,-10.3 %,6.3 %,-1.0 %,-0.4 %,7,4,0.6,0.3,57.1 %,75.0 %,0.4,1.8,-292,50,-0.6 %,0.1 %,8.6,3,1,1,2,3,2,1,2,2,2,1,2,2,1.3,3,4,3,0.6,5.5,-0.5,1.7,-8423,-44,-8.4 %,-0.1 %,-6845,-44,-6.8 %,-0.1 %,-6845,-44,-6.8 %,-0.1 %,57.1 %,75.0 %,57.1 %,75.0 %,50.0 %,66.7 %,672,81,-1577,-44,50.0 %,66.7 %
PXF,21d RSI PXF LT38 - L PXF,-0.4 %,6.0 %,-206,2983,15.5 %,9.5 %,-2.7 %,62.6 %,-18.0 %,-2.6 %,7,8,0.6,0.7,71.4 %,75.0 %,0.4,3,-29,365,-0.1 %,0.7 %,3,2,1,2,4,3,2,1,4,3,1,0,2,3,2.5,3,5,6,1,9.1,0,2.9,-17880,-359,-17.9 %,-0.7 %,-18682,-277,-18.7 %,-0.6 %,-5088,0,-5.1 %,0.0 %,71.4 %,75.0 %,71.4 %,75.0 %,66.7 %,85.7 %,2139,546,-5451,-180,66.7 %,100.0 %
PXH,19d RSI PXH LT34 - L PXH,1.9 %,7.0 %,958,3516,100.0 %,7.9 %,1.9 %,88.6 %,-10.1 %,-3.7 %,5,7,0.4,0.6,40.0 %,85.7 %,1.8,0.8,192,491,0.4 %,1.0 %,3.2,1.9,3,1,2,4,2,1,2,2,0,0,1,2,0.7,6,2,6,1.2,4.9,0.2,2.2,-10959,-890,-11.0 %,-1.8 %,-10959,-319,-11.0 %,-0.6 %,0,0,0.0 %,0.0 %,40.0 %,85.7 %,40.0 %,85.7 %,50.0 %,80.0 %,3219,721,-1826,-890,100.0 %,100.0 %
PZA,13d RSI PZA LT36 - L PZA,-10.2 %,0.8 %,-5075,390,24.4 %,5.2 %,-41.6 %,15.1 %,-0.8 %,-0.2 %,5,3,0.4,0.2,40.0 %,100.0 %,0.1,,-1015,130,-2.0 %,0.3 %,6.8,3.3,2,0,2,3,2,0,2,3,1,0,1,3,0.7,,2,3,0,,-1.2,3.7,-708,0,-0.7 %,0.0 %,-708,0,-0.7 %,0.0 %,-9883,0,-9.9 %,0.0 %,40.0 %,100.0 %,40.0 %,100.0 %,40.0 %,100.0 %,110,130,-1765,0,33.3 %,100.0 %
QAI,19d RSI QAI LT42 - L QAI,-2.5 %,3.3 %,-1231,1646,20.5 %,9.5 %,-12.0 %,34.6 %,-4.9 %,-0.2 %,7,8,0.6,0.7,42.9 %,100.0 %,0.7,,-176,203,-0.4 %,0.4 %,3.6,2,4,0,3,8,2,0,3,7,1,0,2,4,0.8,,3,8,0.6,,-0.7,5.3,-5606,0,-5.6 %,0.0 %,-4670,0,-4.7 %,0.0 %,-3915,0,-3.9 %,0.0 %,42.9 %,100.0 %,42.9 %,100.0 %,60.0 %,100.0 %,524,203,-701,0,66.7 %,100.0 %
QCLN,6d RSI QCLN LT26 - L QCLN,-8.0 %,15.2 %,-4011,7576,12.1 %,7.1 %,-66.1 %,212.1 %,-15.9 %,-1.4 %,3,7,0.2,0.6,66.7 %,100.0 %,0.3,,-1337,1021,-2.7 %,2.0 %,4.7,1.6,1,0,1,7,1,0,1,7,1,0,1,5,2,,2,7,0.5,,-0.5,4.9,-16536,0,-16.5 %,0.0 %,-16536,0,-16.5 %,0.0 %,-12340,0,-12.3 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,2128,1021,-8268,0,50.0 %,100.0 %
QID,6d RSI QID LT11 - L QID,8.0 %,4.9 %,3978,2453,100.0 %,5.2 %,8.0 %,95.1 %,0.0 %,-2.6 %,1,3,0.1,0.2,100.0 %,66.7 %,,7.2,3978,815,8.0 %,1.6 %,2,3.3,0,1,1,2,0,1,1,2,0,1,1,2,,2,1,2,,14.5,0,1.4,0,-181,0.0 %,-0.4 %,0,-181,0.0 %,-0.4 %,0,-181,0.0 %,-0.4 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,3978,1313,0,-181,100.0 %,66.7 %
QLD,19d RSI QLD LT39 - L QLD,28.1 %,16.8 %,14052,8412,78.9 %,5.2 %,35.6 %,326.1 %,-2.5 %,-8.5 %,4,4,0.3,0.3,75.0 %,75.0 %,3.5,3.9,3513,2015,7.0 %,4.0 %,2.8,2.2,1,1,2,2,0,1,3,2,0,1,1,2,3,3,3,3,10.4,11.6,2.4,2.2,-2998,-757,-3.0 %,-1.5 %,0,-757,0.0 %,-1.5 %,0,-757,0.0 %,-1.5 %,75.0 %,75.0 %,75.0 %,75.0 %,100.0 %,75.0 %,5184,2939,-1499,-757,100.0 %,75.0 %
QLTA,17d RSI QLTA LT45 - L QLTA,1.5 %,1.0 %,746,497,29.8 %,5.2 %,5.0 %,19.3 %,-0.0 %,-0.7 %,10,4,0.8,0.3,80.0 %,75.0 %,0.3,5.2,75,124,0.1 %,0.2 %,4,2.2,1,1,6,3,1,1,5,3,1,1,4,2,4,3,8,3,1.4,15.6,0.3,2.3,-3761,-34,-3.8 %,-0.1 %,-1407,-34,-1.4 %,-0.1 %,-1407,-34,-1.4 %,-0.1 %,80.0 %,75.0 %,80.0 %,75.0 %,75.0 %,75.0 %,330,177,-945,-34,80.0 %,66.7 %
QQQ,19d RSI QQQ LT40 - L QQQ,13.2 %,8.3 %,6586,4153,81.0 %,5.2 %,16.3 %,161.0 %,-1.4 %,-4.2 %,4,4,0.3,0.3,75.0 %,75.0 %,3.3,4.6,1646,1015,3.3 %,2.0 %,3.2,2.2,1,1,2,2,0,1,3,2,0,1,1,2,3,3,3,3,9.9,13.9,1.6,2.3,-1477,-315,-1.5 %,-0.6 %,0,-315,0.0 %,-0.6 %,0,-315,0.0 %,-0.6 %,75.0 %,75.0 %,75.0 %,75.0 %,100.0 %,75.0 %,2441,1459,-738,-315,100.0 %,75.0 %
QQQE,21d RSI QQQE LT40 - L QQQE,8.5 %,8.4 %,4273,4213,94.7 %,5.2 %,9.0 %,163.3 %,-4.9 %,-3.0 %,5,4,0.4,0.3,60.0 %,100.0 %,1.8,,855,1028,1.7 %,2.1 %,2.6,2.2,2,0,2,4,1,0,1,4,0,0,1,4,1.5,,3,4,2.6,,1,2.5,-5241,0,-5.2 %,0.0 %,-5241,0,-5.2 %,0.0 %,0,0,0.0 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,66.7 %,100.0 %,2298,1028,-1310,0,100.0 %,100.0 %
QQXT,17d RSI QQXT LT40 - L QQXT,-1.9 %,11.1 %,-941,5537,95.0 %,7.1 %,-2.0 %,155.0 %,-5.5 %,-1.2 %,5,6,0.4,0.5,40.0 %,100.0 %,1.2,,-188,885,-0.4 %,1.8 %,2.8,2,2,0,1,6,1,0,1,6,1,0,0,5,0.7,,2,6,0.8,,-0.3,4.4,-5554,0,-5.6 %,0.0 %,-5554,0,-5.6 %,0.0 %,-1882,0,-1.9 %,0.0 %,40.0 %,100.0 %,40.0 %,100.0 %,66.7 %,100.0 %,1749,885,-1479,0,0.0 %,100.0 %
QTEC,8d RSI QTEC LT25 - L QTEC,16.5 %,11.2 %,8244,5617,7.7 %,5.6 %,213.2 %,202.2 %,0.0 %,-3.7 %,4,4,0.3,0.3,75.0 %,100.0 %,29.9,,2061,1355,4.1 %,2.7 %,2.5,2.5,1,0,3,4,1,0,2,4,0,0,2,3,3,,3,4,89.6,,2.4,3.3,-186,0,-0.2 %,0.0 %,-186,0,-0.2 %,0.0 %,0,0,0.0 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,66.7 %,100.0 %,2779,1355,-93,0,100.0 %,100.0 %
QUAL,15d RSI QUAL LT37 - L QUAL,-10.3 %,10.4 %,-5130,5207,14.4 %,5.6 %,-71.4 %,187.4 %,-7.9 %,-2.0 %,5,4,0.4,0.3,20.0 %,100.0 %,0.5,,-1026,1257,-2.1 %,2.5 %,4.2,2.5,4,0,1,4,3,0,1,4,1,0,1,4,0.2,,1,4,0.1,,-2.3,4.5,-11703,0,-11.7 %,0.0 %,-11703,0,-11.7 %,0.0 %,-11703,0,-11.7 %,0.0 %,20.0 %,100.0 %,20.0 %,100.0 %,25.0 %,100.0 %,722,1257,-1463,0,50.0 %,100.0 %
