,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2023 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWP,6d RSI IWP LT19 - L IWP,1.6 %,11.2 %,785,5610,29.0 %,9.2 %,5.4 %,122.4 %,0.0 %,-9.1 %,2,5,0.2,0.4,100.0 %,80.0 %,,2.7,392,1084,0.8 %,2.2 %,3.5,3.6,0,1,2,3,0,1,2,3,0,0,2,3,,4,2,4,,11,7.4,2.1,0,-544,0.0 %,-1.1 %,0,-544,0.0 %,-1.1 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,392,1491,0,-544,100.0 %,100.0 %
IWR,19d RSI IWR LT33 - L IWR,4.4 %,8.8 %,2196,4436,38.5 %,5.2 %,11.4 %,171.3 %,0.0 %,-4.5 %,3,3,0.2,0.2,100.0 %,100.0 %,,,732,1433,1.5 %,2.9 %,2.3,3.3,0,0,3,3,0,0,3,3,0,0,2,3,,,3,3,,,20.8,7.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,732,1433,0,0,100.0 %,100.0 %
IWS,16d RSI IWS LT33 - L IWS,1.9 %,10.1 %,942,5058,14.9 %,6.8 %,12.7 %,149.4 %,-0.6 %,-2.8 %,6,5,0.5,0.4,33.3 %,100.0 %,6.4,,157,971,0.3 %,1.9 %,3.2,2.4,3,0,2,5,3,0,2,5,2,0,1,5,0.5,,2,5,3.2,,1,5.3,-602,0,-0.6 %,0.0 %,-602,0,-0.6 %,0.0 %,-602,0,-0.6 %,0.0 %,33.3 %,100.0 %,33.3 %,100.0 %,40.0 %,100.0 %,687,971,-108,0,33.3 %,100.0 %
IWV,21d RSI IWV LT35 - L IWV,2.5 %,12.1 %,1232,6049,35.0 %,7.6 %,7.0 %,159.8 %,0.0 %,-3.9 %,2,5,0.2,0.4,100.0 %,100.0 %,,,616,1152,1.2 %,2.3 %,2.5,2.8,0,0,2,5,0,0,2,5,0,0,1,5,,,2,5,,,2.7,7,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,616,1152,0,0,100.0 %,100.0 %
IWX,11d RSI IWX LT28 - L IWX,2.4 %,8.8 %,1183,4407,6.5 %,6.8 %,36.1 %,130.1 %,-0.5 %,-3.3 %,3,5,0.2,0.4,66.7 %,100.0 %,2.6,,394,852,0.8 %,1.7 %,2.7,2.4,1,0,1,5,1,0,1,5,0,0,2,5,2,,2,5,5.3,,1.2,3.5,-551,0,-0.6 %,0.0 %,-551,0,-0.6 %,0.0 %,0,0,0.0 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,729,852,-275,0,100.0 %,100.0 %
IXC,14d RSI IXC LT34 - L IXC,-1.9 %,9.6 %,-968,4829,13.6 %,5.6 %,-14.3 %,173.2 %,0.0 %,-8.3 %,2,4,0.2,0.3,50.0 %,100.0 %,0.5,,-484,1162,-1.0 %,2.3 %,3,2.5,1,0,1,4,1,0,1,4,1,0,1,3,1,,1,4,0.5,,-0.5,8.2,-3646,0,-3.6 %,0.0 %,-3646,0,-3.6 %,0.0 %,-3646,0,-3.6 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,855,1162,-1823,0,50.0 %,100.0 %
IXJ,21d RSI IXJ LT35 - L IXJ,2.2 %,7.0 %,1116,3508,7.7 %,5.2 %,29.0 %,135.4 %,-0.5 %,-1.8 %,3,4,0.2,0.3,66.7 %,100.0 %,2.6,,372,852,0.7 %,1.7 %,3.3,2.2,1,0,2,4,1,0,2,4,0,0,2,3,2,,2,4,5.2,,1.4,5.2,-533,0,-0.5 %,0.0 %,-533,0,-0.5 %,0.0 %,0,0,0.0 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,691,852,-267,0,100.0 %,100.0 %
IXUS,11d RSI IXUS LT27 - L IXUS,0.8 %,14.9 %,407,7494,16.7 %,9.2 %,4.9 %,163.6 %,0.0 %,-2.5 %,2,7,0.2,0.6,100.0 %,100.0 %,,,204,1008,0.4 %,2.0 %,2,2.3,0,0,2,7,0,0,2,7,0,0,2,6,,,2,7,,,1.8,4.4,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,204,1008,0,0,100.0 %,100.0 %
IYC,20d RSI IYC LT35 - L IYC,4.0 %,8.4 %,1986,4197,40.0 %,11.6 %,9.9 %,72.7 %,0.0 %,-7.2 %,3,5,0.2,0.4,100.0 %,60.0 %,,14.9,662,817,1.3 %,1.6 %,2.3,4.8,0,1,3,3,0,1,3,3,0,1,2,3,,1.5,3,3,,22.4,6.4,2.1,0,-121,0.0 %,-0.2 %,0,-121,0.0 %,-0.2 %,0,-121,0.0 %,-0.2 %,100.0 %,60.0 %,100.0 %,60.0 %,100.0 %,60.0 %,662,1425,0,-95,100.0 %,75.0 %
IYE,20d RSI IYE LT38 - L IYE,4.0 %,13.8 %,1980,6951,10.6 %,5.2 %,37.3 %,268.4 %,0.0 %,-8.8 %,5,4,0.4,0.3,80.0 %,100.0 %,0.6,,396,1655,0.8 %,3.3 %,3.2,2.2,1,0,4,4,1,0,4,4,1,0,3,3,4,,4,4,2.2,,0.8,3.8,-3242,0,-3.2 %,0.0 %,-3242,0,-3.2 %,0.0 %,-3242,0,-3.2 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,900,1655,-1621,0,75.0 %,100.0 %
IYF,19d RSI IYF LT35 - L IYF,4.3 %,11.9 %,2154,5977,11.2 %,9.2 %,38.3 %,130.5 %,0.0 %,-3.4 %,5,7,0.4,0.6,80.0 %,100.0 %,0.5,,431,814,0.9 %,1.6 %,2.8,2.3,1,0,4,7,1,0,4,7,0,0,2,6,4,,4,7,1.9,,0.6,3.7,-4744,0,-4.7 %,0.0 %,-4744,0,-4.7 %,0.0 %,0,0,0.0 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,1131,814,-2372,0,100.0 %,100.0 %
IYG,15d RSI IYG LT32 - L IYG,1.8 %,8.4 %,883,4217,13.0 %,6.4 %,13.6 %,132.3 %,-0.6 %,-3.2 %,6,4,0.5,0.3,66.7 %,75.0 %,0.7,7.7,147,1026,0.3 %,2.0 %,2.7,3,1,1,3,3,1,1,2,3,0,1,3,3,2,3,4,3,1.4,23.2,0.3,2.4,-4322,-185,-4.3 %,-0.4 %,-3002,-185,-3.0 %,-0.4 %,0,-185,0.0 %,-0.4 %,66.7 %,75.0 %,66.7 %,75.0 %,60.0 %,75.0 %,842,1429,-1242,-185,100.0 %,75.0 %
IYH,19d RSI IYH LT36 - L IYH,3.7 %,8.0 %,1852,4020,14.6 %,8.8 %,25.4 %,91.7 %,-2.0 %,-4.7 %,6,6,0.5,0.5,66.7 %,83.3 %,1.4,2.3,309,652,0.6 %,1.3 %,3.3,2.7,2,1,3,5,2,1,3,4,1,1,2,4,2,5,4,5,2.8,11.3,1.2,2.1,-2095,-382,-2.1 %,-0.8 %,-512,-382,-0.5 %,-0.8 %,-2095,-382,-2.1 %,-0.8 %,66.7 %,83.3 %,66.7 %,83.3 %,60.0 %,80.0 %,725,859,-524,-382,75.0 %,80.0 %
IYJ,21d RSI IYJ LT36 - L IYJ,-0.6 %,13.0 %,-294,6517,59.3 %,9.2 %,-1.0 %,142.2 %,-0.9 %,-4.0 %,3,7,0.2,0.6,33.3 %,85.7 %,0.8,2,-98,885,-0.2 %,1.8 %,4.3,2.3,1,1,1,5,1,1,1,5,2,1,0,5,0.5,6,1,6,0.4,12.1,-0.6,3.3,-946,-559,-0.9 %,-1.1 %,-946,-559,-0.9 %,-1.1 %,-588,-559,-0.6 %,-1.1 %,33.3 %,85.7 %,33.3 %,85.7 %,33.3 %,85.7 %,199,1125,-247,-559,0.0 %,85.7 %
IYK,7d RSI IYK LT21 - L IYK,-4.9 %,8.0 %,-2444,4017,22.0 %,6.0 %,-22.2 %,134.4 %,-3.0 %,-3.3 %,3,4,0.2,0.3,0.0 %,100.0 %,0,,-815,973,-1.6 %,1.9 %,6,2.8,3,0,0,4,3,0,0,4,3,0,0,4,0,,0,4,0,,-2.4,4.7,-4887,0,-4.9 %,0.0 %,-4887,0,-4.9 %,0.0 %,-4887,0,-4.9 %,0.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0,973,-815,0,0.0 %,100.0 %
IYM,12d RSI IYM LT27 - L IYM,1.3 %,10.3 %,627,5188,100.0 %,5.6 %,1.3 %,186.0 %,0.0 %,-3.2 %,1,5,0.1,0.4,100.0 %,100.0 %,,,627,995,1.3 %,2.0 %,1,1.8,0,0,1,5,0,0,1,4,0,0,1,4,,,1,5,,,0,5.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,627,995,0,0,100.0 %,100.0 %
IYR,18d RSI IYR LT29 - L IYR,-1.4 %,2.4 %,-684,1186,100.0 %,5.2 %,-1.4 %,45.8 %,0.0 %,-5.6 %,1,3,0.1,0.2,0.0 %,66.7 %,0,1,-684,404,-1.4 %,0.8 %,7,3.3,1,1,0,1,1,1,0,1,1,1,0,1,0,2,0,2,0,2.1,0,0.6,-1369,-1143,-1.4 %,-2.3 %,-1369,-1143,-1.4 %,-2.3 %,-1369,-346,-1.4 %,-0.7 %,0.0 %,66.7 %,0.0 %,66.7 %,0.0 %,66.7 %,0,1177,-684,-1143,0.0 %,50.0 %
IYT,12d RSI IYT LT29 - L IYT,-1.3 %,3.8 %,-635,1902,35.7 %,6.4 %,-3.6 %,59.7 %,-0.9 %,-5.3 %,2,4,0.2,0.3,0.0 %,75.0 %,0,1.8,-318,471,-0.6 %,0.9 %,4,3,2,1,0,2,2,1,0,2,2,0,0,3,0,3,0,3,0,5.4,-3.9,1.5,-1270,-426,-1.3 %,-0.8 %,-1270,-426,-1.3 %,-0.8 %,-1270,0,-1.3 %,0.0 %,0.0 %,75.0 %,0.0 %,75.0 %,0.0 %,75.0 %,0,770,-318,-426,0.0 %,100.0 %
IYW,3d RSI IYW LT11 - L IYW,2.4 %,15.5 %,1218,7781,11.9 %,15.1 %,20.6 %,102.8 %,-1.8 %,-5.1 %,3,8,0.2,0.7,66.7 %,87.5 %,1.2,4.3,406,914,0.8 %,1.8 %,4.3,3.8,1,1,2,6,1,1,2,6,1,1,2,5,2,7,2,7,2.3,30.3,0.6,3.7,-1839,-250,-1.8 %,-0.5 %,-1839,-250,-1.8 %,-0.5 %,-1839,-250,-1.8 %,-0.5 %,66.7 %,87.5 %,66.7 %,87.5 %,66.7 %,87.5 %,1069,1080,-920,-250,66.7 %,85.7 %
JETS,9d RSI JETS LT23 - L JETS,-5.5 %,30.0 %,-2752,15058,27.5 %,5.6 %,-20.0 %,540.0 %,-8.8 %,-2.9 %,5,4,0.4,0.3,40.0 %,100.0 %,0.6,,-550,3407,-1.1 %,6.8 %,8.2,2.5,3,0,1,4,3,0,1,4,3,0,1,4,0.7,,2,4,0.4,,-0.8,4.9,-9020,0,-9.0 %,0.0 %,-9020,0,-9.0 %,0.0 %,-9020,0,-9.0 %,0.0 %,40.0 %,100.0 %,40.0 %,100.0 %,40.0 %,100.0 %,879,3407,-1503,0,40.0 %,100.0 %
JHMD,5d RSI JHMD LT16 - L JHMD,1.3 %,12.8 %,667,6440,27.0 %,11.6 %,4.9 %,111.5 %,0.0 %,-2.5 %,3,8,0.2,0.7,66.7 %,100.0 %,3.2,,222,765,0.4 %,1.5 %,2.3,2.6,1,0,2,8,1,0,2,8,1,0,2,7,2,,2,8,6.3,,1.5,3,-250,0,-0.2 %,0.0 %,-250,0,-0.2 %,0.0 %,-250,0,-0.2 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,396,765,-125,0,66.7 %,100.0 %
JHMM,19d RSI JHMM LT34 - L JHMM,4.1 %,12.2 %,2064,6111,12.0 %,7.6 %,34.5 %,161.5 %,-0.2 %,-4.5 %,5,5,0.4,0.4,80.0 %,100.0 %,4.4,,413,1164,0.8 %,2.3 %,3,2.8,1,0,4,5,1,0,3,5,0,0,3,5,4,,4,5,17.4,,2.6,6.2,-251,0,-0.3 %,0.0 %,-251,0,-0.3 %,0.0 %,0,0,0.0 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,75.0 %,100.0 %,547,1164,-126,0,100.0 %,100.0 %
JQUA,21d RSI JQUA LT36 - L JQUA,2.6 %,7.4 %,1278,3713,38.1 %,8.0 %,6.7 %,93.2 %,0.0 %,-3.3 %,2,5,0.2,0.4,100.0 %,80.0 %,,3.7,639,724,1.3 %,1.4 %,3,3,0,1,2,3,0,1,2,3,0,1,1,3,,4,2,4,,14.9,3.4,2.3,0,-260,0.0 %,-0.5 %,0,-260,0.0 %,-0.5 %,0,-260,0.0 %,-0.5 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,639,970,0,-260,100.0 %,80.0 %
KBA,20d RSI KBA LT30 - L KBA,1.5 %,17.4 %,757,8724,100.0 %,6.0 %,1.5 %,291.9 %,0.0 %,-4.3 %,1,5,0.1,0.4,100.0 %,100.0 %,,,757,1640,1.5 %,3.3 %,1,2,0,0,1,5,0,0,1,5,0,0,1,5,,,1,5,,,0,3.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,757,1640,0,0,100.0 %,100.0 %
KBE,12d RSI KBE LT30 - L KBE,3.2 %,9.0 %,1584,4529,35.7 %,5.2 %,8.9 %,174.9 %,0.0 %,-1.6 %,4,3,0.3,0.2,75.0 %,100.0 %,0.4,,396,1463,0.8 %,2.9 %,2.8,3.3,1,0,3,3,1,0,3,3,1,0,1,3,3,,3,3,1.3,,0.2,5.9,-11171,0,-11.2 %,0.0 %,-11171,0,-11.2 %,0.0 %,-2318,0,-2.3 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,2390,1463,-5586,0,50.0 %,100.0 %
KBWB,19d RSI KBWB LT34 - L KBWB,0.4 %,11.6 %,196,5826,19.3 %,6.8 %,2.0 %,172.0 %,-1.0 %,-2.8 %,9,5,0.8,0.4,77.8 %,100.0 %,0.3,,22,1116,0.0 %,2.2 %,2.6,2.4,1,0,4,5,1,0,4,5,2,0,2,4,3.5,,7,5,1,,0,3.4,-13281,0,-13.3 %,0.0 %,-13281,0,-13.3 %,0.0 %,-5242,0,-5.2 %,0.0 %,77.8 %,100.0 %,77.8 %,100.0 %,75.0 %,100.0 %,1046,1116,-3563,0,50.0 %,100.0 %
KBWD,18d RSI KBWD LT30 - L KBWD,4.9 %,6.7 %,2430,3364,11.9 %,6.0 %,40.8 %,112.6 %,-1.0 %,-11.1 %,5,3,0.4,0.2,60.0 %,66.7 %,3.6,1.8,486,1122,1.0 %,2.2 %,3,4,1,1,3,1,1,1,3,1,1,0,1,2,1.5,2,3,2,5.5,3.6,1.3,1.1,-1087,-1297,-1.1 %,-2.6 %,-1087,-1297,-1.1 %,-2.6 %,-139,0,-0.1 %,0.0 %,60.0 %,66.7 %,60.0 %,66.7 %,75.0 %,66.7 %,991,2331,-272,-1297,50.0 %,100.0 %
KBWY,8d RSI KBWY LT21 - L KBWY,-9.3 %,6.7 %,-4634,3336,14.5 %,6.4 %,-64.0 %,104.7 %,-1.7 %,-6.8 %,2,5,0.2,0.4,0.0 %,80.0 %,0,0.7,-2317,667,-4.6 %,1.3 %,10,2.2,2,1,0,3,2,1,0,3,2,1,0,2,0,4,0,4,0,2.8,-2.2,1.1,-9268,-1896,-9.3 %,-3.8 %,-9268,-1896,-9.3 %,-3.8 %,-9268,-1520,-9.3 %,-3.0 %,0.0 %,80.0 %,0.0 %,80.0 %,0.0 %,80.0 %,0,1307,-2317,-1896,0.0 %,75.0 %
KIE,5d RSI KIE LT16 - L KIE,-2.5 %,8.8 %,-1247,4414,4.0 %,6.0 %,-62.4 %,147.7 %,0.0 %,-3.3 %,2,4,0.2,0.3,50.0 %,100.0 %,0.4,,-624,1065,-1.2 %,2.1 %,2,2.8,1,0,1,4,1,0,1,4,1,0,1,4,1,,1,4,0.4,,-0.7,7.4,-3846,0,-3.8 %,0.0 %,-3846,0,-3.8 %,0.0 %,-3846,0,-3.8 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,676,1065,-1923,0,50.0 %,100.0 %
KRE,14d RSI KRE LT33 - L KRE,-3.7 %,9.3 %,-1853,4665,25.5 %,5.2 %,-14.5 %,180.1 %,-2.1 %,-1.8 %,9,3,0.8,0.2,66.7 %,100.0 %,0.4,,-206,1505,-0.4 %,3.0 %,3.3,3.3,1,0,3,3,1,0,2,3,1,0,3,3,2,,6,3,0.8,,-0.2,5.7,-20323,0,-20.3 %,0.0 %,-20323,0,-20.3 %,0.0 %,-11281,0,-11.3 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,62.5 %,100.0 %,1648,1505,-3913,0,75.0 %,100.0 %
KSA,19d RSI KSA LT30 - L KSA,4.7 %,8.0 %,2353,4007,77.8 %,5.6 %,6.1 %,143.7 %,0.0 %,-1.7 %,3,5,0.2,0.4,100.0 %,80.0 %,,11.3,784,777,1.6 %,1.6 %,1.3,1.8,0,1,3,3,0,1,3,3,0,0,1,4,,4,3,4,,45,3.3,2.9,0,-88,0.0 %,-0.2 %,0,-88,0.0 %,-0.2 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,784,994,0,-88,100.0 %,100.0 %
LEMB,13d RSI LEMB LT23 - L LEMB,1.0 %,5.0 %,488,2483,90.9 %,5.2 %,1.1 %,95.9 %,0.0 %,-0.7 %,2,5,0.2,0.4,50.0 %,100.0 %,17.4,,244,486,0.5 %,1.0 %,4,1.6,1,0,1,5,1,0,1,5,1,0,1,4,1,,1,5,17.4,,1.3,3.3,-60,0,-0.1 %,0.0 %,-60,0,-0.1 %,0.0 %,-60,0,-0.1 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,518,486,-30,0,50.0 %,100.0 %
LIT,21d RSI LIT LT34 - L LIT,7.4 %,23.1 %,3698,11581,21.6 %,5.6 %,34.3 %,415.2 %,-1.1 %,-2.7 %,7,5,0.6,0.4,71.4 %,80.0 %,2.1,62,528,2142,1.1 %,4.3 %,4.1,1.8,1,1,4,4,1,1,4,4,1,1,4,3,2.5,4,5,4,5.2,248,1.6,3.1,-1121,-43,-1.1 %,-0.1 %,-1121,-43,-1.1 %,-0.1 %,-656,-43,-0.7 %,-0.1 %,71.4 %,80.0 %,71.4 %,80.0 %,71.4 %,80.0 %,917,2688,-444,-43,80.0 %,75.0 %
LMBS,3d RSI LMBS LT36 - L LMBS,1.4 %,0.2 %,705,98,57.9 %,63.4 %,2.4 %,0.3 %,-0.7 %,-2.9 %,20,24,1.7,2,65.0 %,66.7 %,0.9,0.5,35,5,0.1 %,0.0 %,4.3,5.5,2,2,3,5,2,2,3,4,1,2,3,2,1.9,2,13,16,1.7,1.1,1,0.1,-683,-1311,-0.7 %,-2.6 %,-683,-1311,-0.7 %,-2.6 %,-494,-1311,-0.5 %,-2.6 %,65.0 %,66.7 %,65.0 %,66.7 %,68.4 %,63.6 %,131,126,-142,-238,66.7 %,66.7 %
LQD,5d RSI LQD LT13 - L LQD,1.7 %,6.0 %,850,3018,100.0 %,6.0 %,1.7 %,101.0 %,0.0 %,-1.6 %,1,6,0.1,0.5,100.0 %,100.0 %,,,850,489,1.7 %,1.0 %,4,1.5,0,0,1,6,0,0,1,6,0,0,1,5,,,1,6,,,0,5.1,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,850,489,0,0,100.0 %,100.0 %
LRGF,20d RSI LRGF LT37 - L LRGF,2.3 %,14.7 %,1157,7375,35.0 %,10.4 %,6.6 %,142.4 %,0.0 %,-3.4 %,2,7,0.2,0.6,100.0 %,100.0 %,,,578,991,1.2 %,2.0 %,2.5,2.7,0,0,2,7,0,0,2,7,0,0,1,6,,,2,7,,,2.8,5.4,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,578,991,0,0,100.0 %,100.0 %
LVHI,5d RSI LVHI LT16 - L LVHI,1.0 %,6.0 %,482,3018,24.3 %,5.6 %,4.0 %,108.2 %,0.0 %,-2.0 %,2,4,0.2,0.3,100.0 %,100.0 %,,,241,739,0.5 %,1.5 %,3.5,2.5,0,0,2,4,0,0,2,4,0,0,2,4,,,2,4,,,3.9,2.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,241,739,0,0,100.0 %,100.0 %
MDY,13d RSI MDY LT32 - L MDY,8.7 %,10.2 %,4325,5098,16.7 %,8.0 %,51.9 %,128.0 %,0.0 %,-5.5 %,7,5,0.6,0.4,100.0 %,80.0 %,,21.3,618,981,1.2 %,2.0 %,3,3,0,1,7,4,0,1,6,4,0,1,4,4,,4,7,4,,85.3,3.2,3.4,0,-58,0.0 %,-0.1 %,0,-58,0.0 %,-0.1 %,0,-58,0.0 %,-0.1 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,618,1241,0,-58,100.0 %,80.0 %
MGC,20d RSI MGC LT37 - L MGC,3.6 %,17.2 %,1823,8658,40.0 %,13.9 %,9.1 %,124.2 %,0.0 %,-4.2 %,3,9,0.2,0.8,100.0 %,88.9 %,,4.1,608,896,1.2 %,1.8 %,2.3,2.9,0,1,3,7,0,1,3,7,0,0,2,6,,8,3,8,,33,3.7,4.4,0,-252,0.0 %,-0.5 %,0,-252,0.0 %,-0.5 %,0,0,0.0 %,0.0 %,100.0 %,88.9 %,100.0 %,88.9 %,100.0 %,88.9 %,608,1039,0,-252,100.0 %,100.0 %
MGV,10d RSI MGV LT27 - L MGV,2.0 %,4.7 %,1007,2339,7.7 %,6.0 %,26.0 %,78.3 %,-0.5 %,-3.5 %,3,4,0.2,0.3,66.7 %,100.0 %,2.7,,336,575,0.7 %,1.1 %,3.3,2.8,1,0,1,4,1,0,1,4,0,0,2,4,2,,2,4,5.4,,1.1,2.2,-453,0,-0.5 %,0.0 %,-453,0,-0.5 %,0.0 %,0,0,0.0 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,617,575,-227,0,100.0 %,100.0 %
MLPA,20d RSI MLPA LT40 - L MLPA,2.5 %,14.9 %,1229,7462,88.9 %,6.8 %,2.8 %,220.3 %,0.0 %,-4.1 %,2,6,0.2,0.5,100.0 %,100.0 %,,,615,1171,1.2 %,2.3 %,3,1.8,0,0,2,6,0,0,2,5,0,0,1,4,,,2,6,,,4.1,5.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,615,1171,0,0,100.0 %,100.0 %
MLPX,19d RSI MLPX LT38 - L MLPX,4.3 %,13.7 %,2144,6860,6.1 %,6.0 %,70.0 %,229.6 %,0.0 %,-4.3 %,3,5,0.2,0.4,100.0 %,100.0 %,,,715,1299,1.4 %,2.6 %,2,2,0,0,3,5,0,0,3,5,0,0,2,4,,,3,5,,,2.9,6.4,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,715,1299,0,0,100.0 %,100.0 %
MMIT,11d RSI MMIT LT11 - L MMIT,-0.4 %,0.6 %,-187,318,100.0 %,6.4 %,-0.4 %,10.0 %,0.0 %,-0.7 %,1,3,0.1,0.2,0.0 %,66.7 %,0,2.9,-187,105,-0.4 %,0.2 %,7,4.3,1,1,0,2,1,1,0,2,1,1,0,2,0,2,0,2,0,5.8,0,1.5,-373,-66,-0.4 %,-0.1 %,-373,-66,-0.4 %,-0.1 %,-373,-66,-0.4 %,-0.1 %,0.0 %,66.7 %,0.0 %,66.7 %,0.0 %,66.7 %,0,191,-187,-66,0.0 %,66.7 %
MOAT,4d RSI MOAT LT11 - L MOAT,-0.3 %,7.0 %,-130,3509,25.9 %,6.8 %,-1.0 %,103.6 %,-1.0 %,-3.1 %,3,4,0.2,0.3,66.7 %,100.0 %,0.4,,-43,852,-0.1 %,1.7 %,3.7,3.2,1,0,1,4,1,0,1,4,1,0,1,3,2,,2,4,0.7,,-0.2,7.6,-1016,0,-1.0 %,0.0 %,-1016,0,-1.0 %,0.0 %,-1016,0,-1.0 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,189,852,-508,0,66.7 %,100.0 %
MOO,19d RSI MOO LT33 - L MOO,-5.3 %,12.5 %,-2656,6283,22.2 %,5.2 %,-23.9 %,242.6 %,-3.1 %,-1.8 %,3,4,0.2,0.3,33.3 %,100.0 %,0,,-885,1497,-1.8 %,3.0 %,7.3,2.2,2,0,1,4,2,0,1,4,2,0,1,4,0.5,,1,4,0,,-2.3,7.9,-5356,0,-5.4 %,0.0 %,-5356,0,-5.4 %,0.0 %,-5356,0,-5.4 %,0.0 %,33.3 %,100.0 %,33.3 %,100.0 %,33.3 %,100.0 %,22,1497,-1339,0,33.3 %,100.0 %
MORT,19d RSI MORT LT28 - L MORT,6.1 %,9.6 %,3049,4802,7.2 %,5.6 %,84.9 %,172.2 %,0.0 %,-10.0 %,3,3,0.2,0.2,100.0 %,100.0 %,,,1016,1561,2.0 %,3.1 %,3,3.7,0,0,3,3,0,0,3,3,0,0,2,2,,,3,3,,,2,2.1,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1016,1561,0,0,100.0 %,100.0 %
MTUM,4d RSI MTUM LT10 - L MTUM,1.0 %,5.0 %,501,2492,100.0 %,5.6 %,1.0 %,89.3 %,0.0 %,-7.7 %,1,3,0.1,0.2,100.0 %,100.0 %,,,501,815,1.0 %,1.6 %,1,3.7,0,0,1,3,0,0,1,3,0,0,1,3,,,1,3,,,0,5.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,501,815,0,0,100.0 %,100.0 %
NAIL,17d RSI NAIL LT32 - L NAIL,12.0 %,88.3 %,5984,44351,61.9 %,5.2 %,19.3 %,1712.6 %,0.0 %,-10.8 %,2,4,0.2,0.3,100.0 %,100.0 %,,,2992,8610,6.0 %,17.2 %,5.5,2.2,0,0,2,4,0,0,2,4,0,0,1,3,,,2,4,,,7.6,8.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,2992,8610,0,0,100.0 %,100.0 %
