,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2022 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRID,3d RSI GRID LT10 - L GRID,4.2 %,9.0 %,2114,4498,21.3 %,5.2 %,19.9 %,174.4 %,-2.5 %,-2.7 %,8,5,0.7,0.4,62.5 %,100.0 %,1,,264,869,0.5 %,1.7 %,3.6,1.6,1,0,2,5,1,0,2,5,1,0,2,5,1.7,,5,5,1.7,,0.7,11.6,-2568,0,-2.6 %,0.0 %,-2568,0,-2.6 %,0.0 %,-1793,0,-1.8 %,0.0 %,62.5 %,100.0 %,62.5 %,100.0 %,62.5 %,100.0 %,1039,869,-1027,0,60.0 %,100.0 %
GSG,3d RSI GSG LT13 - L GSG,6.1 %,13.9 %,3030,6931,23.1 %,9.5 %,26.3 %,145.5 %,0.0 %,-3.7 %,6,6,0.5,0.5,83.3 %,100.0 %,0.5,,505,1097,1.0 %,2.2 %,3.8,3,1,0,5,6,1,0,5,6,1,0,4,6,5,,5,6,2.4,,1,4.6,-4229,0,-4.2 %,0.0 %,-4229,0,-4.2 %,0.0 %,-4229,0,-4.2 %,0.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,1029,1097,-2115,0,80.0 %,100.0 %
GSIE,8d RSI GSIE LT25 - L GSIE,14.7 %,2.2 %,7351,1099,20.8 %,5.2 %,70.7 %,42.6 %,0.0 %,-1.9 %,9,3,0.8,0.2,100.0 %,100.0 %,,,817,364,1.6 %,0.7 %,2.9,3.3,0,0,9,3,0,0,9,3,0,0,7,3,,,9,3,,,4,5.4,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,817,364,0,0,100.0 %,100.0 %
GSLC,7d RSI GSLC LT27 - L GSLC,11.6 %,13.5 %,5822,6752,17.8 %,7.9 %,65.5 %,170.2 %,-1.6 %,-1.9 %,10,5,0.8,0.4,70.0 %,100.0 %,1.4,,582,1284,1.2 %,2.6 %,3.1,3,2,0,5,5,2,0,5,5,1,0,4,5,2.3,,7,5,3.3,,1.7,8.2,-1706,0,-1.7 %,0.0 %,-1706,0,-1.7 %,0.0 %,-3277,0,-3.3 %,0.0 %,70.0 %,100.0 %,70.0 %,100.0 %,70.0 %,100.0 %,1188,1284,-831,0,75.0 %,100.0 %
GSY,20d RSI GSY LT35 - L GSY,-0.5 %,0.1 %,-238,47,48.7 %,11.1 %,-1.0 %,0.8 %,-0.2 %,-0.1 %,7,2,0.6,0.2,14.3 %,100.0 %,0.3,,-34,24,-0.1 %,0.1 %,12.4,13,5,0,1,2,5,0,1,2,4,0,1,2,0.2,,1,2,0,,-2.1,2.8,-476,0,-0.5 %,0.0 %,-476,0,-0.5 %,0.0 %,-476,0,-0.5 %,0.0 %,14.3 %,100.0 %,14.3 %,100.0 %,14.3 %,100.0 %,12,24,-42,0,16.7 %,100.0 %
GTO,6d RSI GTO LT24 - L GTO,-2.9 %,3.0 %,-1462,1527,38.5 %,7.1 %,-7.6 %,42.7 %,-3.3 %,-0.2 %,17,6,1.4,0.5,41.2 %,100.0 %,0.7,,-86,251,-0.2 %,0.5 %,3.5,2,5,0,4,6,5,0,4,6,4,0,2,4,0.7,,7,6,0.5,,-1.1,4.2,-3201,0,-3.2 %,0.0 %,-3201,0,-3.2 %,0.0 %,-2510,0,-2.5 %,0.0 %,41.2 %,100.0 %,41.2 %,100.0 %,41.2 %,100.0 %,212,251,-294,0,33.3 %,100.0 %
GUNR,5d RSI GUNR LT18 - L GUNR,-5.7 %,4.2 %,-2864,2077,16.7 %,5.2 %,-34.4 %,80.5 %,-5.6 %,-3.0 %,3,4,0.2,0.3,33.3 %,75.0 %,0.4,5.6,-955,516,-1.9 %,1.0 %,5,2.2,2,1,1,3,2,1,1,3,2,1,1,3,0.5,3,1,3,0.2,16.9,-1.1,1.5,-7370,-130,-7.4 %,-0.3 %,-7370,-130,-7.4 %,-0.3 %,-7370,-130,-7.4 %,-0.3 %,33.3 %,75.0 %,33.3 %,75.0 %,33.3 %,75.0 %,821,732,-1842,-130,33.3 %,75.0 %
GUSH,17d RSI GUSH LT38 - L GUSH,10.2 %,35.7 %,5084,17851,22.4 %,7.9 %,45.4 %,449.8 %,-3.6 %,-14.9 %,6,5,0.5,0.4,33.3 %,60.0 %,4.2,4.8,847,3308,1.7 %,6.6 %,3.7,3,3,1,1,2,3,1,1,2,2,1,2,2,0.5,1.5,2,3,2.1,7.2,0.7,1.8,-6336,-1928,-6.3 %,-3.9 %,-6336,-1928,-6.3 %,-3.9 %,-6336,-1928,-6.3 %,-3.9 %,33.3 %,60.0 %,33.3 %,60.0 %,33.3 %,60.0 %,4851,6399,-1154,-1328,50.0 %,66.7 %
GVAL,17d RSI GVAL LT37 - L GVAL,-4.0 %,2.1 %,-2022,1041,33.5 %,7.5 %,-12.1 %,27.6 %,-8.6 %,-4.0 %,10,4,0.8,0.3,50.0 %,75.0 %,0.7,0.9,-202,261,-0.4 %,0.5 %,4.1,3.8,4,1,4,2,4,1,4,2,3,0,1,2,1,3,5,3,0.7,2.8,-0.4,1,-9047,-590,-9.0 %,-1.2 %,-9047,-590,-9.0 %,-1.2 %,-8044,0,-8.0 %,0.0 %,50.0 %,75.0 %,50.0 %,75.0 %,50.0 %,75.0 %,1102,545,-1507,-590,33.3 %,100.0 %
GVI,18d RSI GVI LT29 - L GVI,0.9 %,0.8 %,436,382,14.9 %,7.1 %,5.9 %,10.7 %,-0.4 %,-0.7 %,7,3,0.6,0.2,42.9 %,100.0 %,3.3,,62,127,0.1 %,0.2 %,3,5,3,0,2,3,3,0,2,3,2,0,2,2,0.8,,3,3,2.4,,0.9,10.9,-443,0,-0.4 %,0.0 %,-443,0,-0.4 %,0.0 %,-391,0,-0.4 %,0.0 %,42.9 %,100.0 %,42.9 %,100.0 %,42.9 %,100.0 %,247,127,-76,0,50.0 %,100.0 %
HACK,19d RSI HACK LT38 - L HACK,12.5 %,4.5 %,6232,2225,31.7 %,5.6 %,39.3 %,80.1 %,-9.6 %,-7.3 %,14,3,1.2,0.2,78.6 %,66.7 %,0.5,1.8,445,746,0.9 %,1.5 %,3.4,3.7,2,1,8,1,2,1,8,1,1,0,3,2,3.7,2,11,2,1.9,3.5,0.9,1.1,-9972,-889,-10.0 %,-1.8 %,-9972,-889,-10.0 %,-1.8 %,-8298,0,-8.3 %,0.0 %,78.6 %,66.7 %,78.6 %,66.7 %,76.9 %,66.7 %,1174,1563,-2227,-889,66.7 %,100.0 %
HDEF,15d RSI HDEF LT31 - L HDEF,7.7 %,3.3 %,3874,1633,13.2 %,5.2 %,58.5 %,63.3 %,-0.9 %,-1.3 %,6,3,0.5,0.2,83.3 %,100.0 %,1.9,,646,540,1.3 %,1.1 %,2.2,3.3,1,0,4,3,1,0,4,3,1,0,3,3,5,,5,3,9.3,,2.3,2.8,-933,0,-0.9 %,0.0 %,-933,0,-0.9 %,0.0 %,-756,0,-0.8 %,0.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,868,540,-466,0,80.0 %,100.0 %
HDV,5d RSI HDV LT22 - L HDV,0.2 %,11.4 %,98,5694,16.8 %,7.9 %,1.2 %,143.5 %,-3.6 %,-0.3 %,6,6,0.5,0.5,66.7 %,100.0 %,0.5,,16,907,0.0 %,1.8 %,3.7,2.3,1,0,3,6,1,0,3,6,2,0,3,6,2,,4,6,1.1,,0.1,15.4,-2590,0,-2.6 %,0.0 %,-2590,0,-2.6 %,0.0 %,-3737,0,-3.7 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,511,907,-974,0,60.0 %,100.0 %
HEFA,8d RSI HEFA LT35 - L HEFA,6.4 %,8.4 %,3210,4187,25.8 %,7.5 %,24.9 %,111.1 %,-3.4 %,-1.7 %,12,7,1,0.6,58.3 %,100.0 %,1.3,,267,578,0.5 %,1.2 %,4,1.7,2,0,2,7,2,0,2,6,1,0,3,6,1.4,,7,7,1.8,,1,7.1,-3650,0,-3.7 %,0.0 %,-3650,0,-3.7 %,0.0 %,-3650,0,-3.7 %,0.0 %,58.3 %,100.0 %,58.3 %,100.0 %,54.5 %,100.0 %,1014,578,-778,0,66.7 %,100.0 %
HEWJ,17d RSI HEWJ LT44 - L HEWJ,6.9 %,17.0 %,3469,8515,27.5 %,12.7 %,25.3 %,134.1 %,-4.3 %,-2.8 %,14,11,1.2,0.9,71.4 %,100.0 %,0.7,,248,721,0.5 %,1.4 %,3.6,1.9,1,0,3,11,1,0,3,11,1,0,3,6,2.5,,10,11,1.7,,0.8,6.7,-4337,0,-4.3 %,0.0 %,-4337,0,-4.3 %,0.0 %,-2705,0,-2.7 %,0.0 %,71.4 %,100.0 %,71.4 %,100.0 %,69.2 %,100.0 %,851,721,-1260,0,66.7 %,100.0 %
HFXI,7d RSI HFXI LT26 - L HFXI,7.0 %,4.1 %,3509,2050,24.7 %,6.0 %,28.4 %,68.9 %,-3.5 %,-1.7 %,9,4,0.8,0.3,66.7 %,100.0 %,1.3,,390,505,0.8 %,1.0 %,3.8,2.8,2,0,6,4,2,0,6,4,2,0,5,4,2,,6,4,2.6,,1.3,8.9,-3920,0,-3.9 %,0.0 %,-3920,0,-3.9 %,0.0 %,-3920,0,-3.9 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,947,505,-725,0,62.5 %,100.0 %
HTRB,3d RSI HTRB LT10 - L HTRB,-5.6 %,0.9 %,-2810,477,25.2 %,7.9 %,-22.3 %,12.0 %,-5.6 %,-1.4 %,13,6,1.1,0.5,46.2 %,83.3 %,0.3,0.8,-216,79,-0.4 %,0.2 %,3.9,2.3,3,1,3,4,3,1,3,4,3,1,1,3,0.9,5,6,5,0.3,4.2,-1.7,1.7,-4655,-150,-4.7 %,-0.3 %,-4655,-150,-4.7 %,-0.3 %,-4655,-150,-4.7 %,-0.3 %,46.2 %,83.3 %,46.2 %,83.3 %,46.2 %,83.3 %,167,125,-544,-150,33.3 %,80.0 %
HYD,16d RSI HYD LT18 - L HYD,-5.5 %,0.2 %,-2768,96,25.7 %,6.0 %,-21.5 %,3.2 %,-5.9 %,-0.5 %,4,2,0.3,0.2,25.0 %,50.0 %,0.4,4.3,-692,48,-1.4 %,0.1 %,10.2,6.5,2,1,1,1,2,1,1,1,2,0,1,1,0.3,1,1,1,0.1,4.3,-1.3,0.9,-5924,-29,-5.9 %,-0.1 %,-5924,-29,-5.9 %,-0.1 %,-5924,0,-5.9 %,0.0 %,25.0 %,50.0 %,25.0 %,50.0 %,25.0 %,50.0 %,418,125,-1062,-29,25.0 %,100.0 %
HYDB,15d RSI HYDB LT40 - L HYDB,1.2 %,2.4 %,616,1213,51.2 %,8.7 %,2.4 %,27.8 %,-3.4 %,-0.9 %,21,6,1.8,0.5,57.1 %,83.3 %,0.9,1.9,29,200,0.1 %,0.4 %,3.8,2.7,3,1,3,4,3,1,3,4,3,1,1,3,1.3,5,12,5,1.1,9.3,0.3,2.7,-2156,-144,-2.2 %,-0.3 %,-2156,-144,-2.2 %,-0.3 %,-1493,-144,-1.5 %,-0.3 %,57.1 %,83.3 %,57.1 %,83.3 %,55.0 %,83.3 %,404,269,-470,-144,33.3 %,80.0 %
HYEM,17d RSI HYEM LT28 - L HYEM,-3.5 %,0.2 %,-1754,126,23.1 %,6.3 %,-15.2 %,4.0 %,-5.1 %,-2.4 %,5,2,0.4,0.2,40.0 %,50.0 %,0.6,1.3,-351,66,-0.7 %,0.1 %,5,7,2,1,1,1,2,1,1,1,2,1,1,1,0.7,1,2,1,0.4,1.3,-0.8,0.2,-5137,-517,-5.1 %,-1.0 %,-5137,-517,-5.1 %,-1.0 %,-5137,-517,-5.1 %,-1.0 %,40.0 %,50.0 %,40.0 %,50.0 %,40.0 %,50.0 %,574,650,-967,-517,40.0 %,50.0 %
HYG,11d RSI HYG LT38 - L HYG,3.1 %,4.6 %,1539,2305,41.1 %,12.3 %,7.5 %,37.5 %,-2.1 %,-1.0 %,21,9,1.8,0.8,71.4 %,88.9 %,0.6,2.2,73,251,0.1 %,0.5 %,3.9,2.4,2,1,6,7,2,0,6,8,1,1,3,4,2.5,8,15,8,1.5,18,0.8,4.2,-2096,-133,-2.1 %,-0.3 %,-2096,0,-2.1 %,0.0 %,-1116,-133,-1.1 %,-0.3 %,71.4 %,88.9 %,71.4 %,88.9 %,71.4 %,100.0 %,298,299,-489,-133,72.7 %,83.3 %
HYLB,16d RSI HYLB LT41 - L HYLB,3.7 %,3.7 %,1825,1867,44.2 %,9.5 %,8.3 %,39.2 %,-2.7 %,-1.0 %,22,7,1.8,0.6,63.6 %,85.7 %,0.9,2,83,263,0.2 %,0.5 %,3.9,2.4,2,1,5,5,2,0,5,6,2,1,2,3,1.8,6,14,6,1.5,12.3,0.8,3.2,-2642,-164,-2.6 %,-0.3 %,-2642,0,-2.6 %,0.0 %,-1130,-164,-1.1 %,-0.3 %,63.6 %,85.7 %,63.6 %,85.7 %,63.6 %,100.0 %,397,334,-467,-164,55.6 %,80.0 %
HYLS,9d RSI HYLS LT34 - L HYLS,-5.1 %,2.9 %,-2556,1437,42.7 %,10.7 %,-12.0 %,26.8 %,-7.0 %,-1.5 %,13,7,1.1,0.6,61.5 %,85.7 %,0.3,3.6,-197,203,-0.4 %,0.4 %,5.2,2.9,4,1,4,5,4,0,4,6,3,1,2,5,1.6,6,8,6,0.4,21.4,-1,4,-7124,-70,-7.1 %,-0.1 %,-7124,0,-7.1 %,0.0 %,-5669,-70,-5.7 %,-0.1 %,61.5 %,85.7 %,61.5 %,85.7 %,61.5 %,100.0 %,240,248,-895,-70,50.0 %,85.7 %
HYMB,21d RSI HYMB LT66 - L HYMB,-19.5 %,0.7 %,-9732,340,95.7 %,61.9 %,-20.3 %,1.1 %,-22.4 %,-1.9 %,33,28,2.8,2.3,60.6 %,78.6 %,0.2,0.3,-295,13,-0.6 %,0.0 %,6.2,4.6,3,2,8,9,5,2,6,7,6,1,2,2,1.5,3.7,20,22,0.3,1.2,-1.9,0.3,-10306,0,-10.3 %,0.0 %,-10081,0,-10.1 %,0.0 %,-14654,-754,-14.7 %,-1.5 %,60.6 %,78.6 %,60.6 %,78.6 %,51.9 %,72.7 %,261,98,-1150,-299,27.3 %,62.5 %
HYS,10d RSI HYS LT30 - L HYS,3.4 %,1.4 %,1691,678,14.2 %,5.2 %,23.8 %,26.3 %,-0.6 %,-0.7 %,7,3,0.6,0.2,85.7 %,66.7 %,1,6.1,242,226,0.5 %,0.5 %,2.6,3.3,1,1,5,1,1,1,5,1,1,1,3,1,6,2,6,2,6,12.2,2,1.9,-674,-61,-0.7 %,-0.1 %,-674,-61,-0.7 %,-0.1 %,-674,-61,-0.7 %,-0.1 %,85.7 %,66.7 %,85.7 %,66.7 %,85.7 %,66.7 %,338,369,-337,-61,80.0 %,66.7 %
IAGG,16d RSI IAGG LT45 - L IAGG,-4.9 %,0.1 %,-2448,50,67.1 %,47.2 %,-7.3 %,0.2 %,-5.7 %,-2.4 %,37,31,3.1,2.6,45.9 %,71.0 %,0.7,0.4,-66,2,-0.1 %,0.0 %,3.6,2.8,3,1,3,5,3,3,2,5,6,1,1,4,0.8,2.4,17,22,0.6,1,-1.1,0.1,-2443,-816,-2.4 %,-1.6 %,-2297,-240,-2.3 %,-0.5 %,-4107,-785,-4.1 %,-1.6 %,45.9 %,71.0 %,45.9 %,71.0 %,40.0 %,68.0 %,222,79,-311,-186,18.2 %,66.7 %
IAI,10d RSI IAI LT36 - L IAI,23.3 %,18.4 %,11664,9201,30.6 %,7.5 %,76.3 %,244.1 %,-2.4 %,-2.4 %,16,7,1.3,0.6,75.0 %,100.0 %,1.6,,729,1224,1.5 %,2.5 %,3.5,1.7,1,0,3,7,1,0,3,7,1,0,7,7,3,,12,7,4.7,,2.4,6.4,-2885,0,-2.9 %,0.0 %,-2885,0,-2.9 %,0.0 %,-2885,0,-2.9 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,1237,1224,-794,0,90.0 %,100.0 %
IAT,3d RSI IAT LT11 - L IAT,8.8 %,8.1 %,4424,4032,21.7 %,5.6 %,40.8 %,145.2 %,-2.8 %,-3.8 %,9,5,0.8,0.4,66.7 %,80.0 %,1.5,2,492,789,1.0 %,1.6 %,4.4,1.8,2,1,5,3,2,1,5,3,2,1,4,3,2,4,6,4,2.9,7.9,1.3,2.1,-2846,-571,-2.8 %,-1.1 %,-2846,-571,-2.8 %,-1.1 %,-2846,-571,-2.8 %,-1.1 %,66.7 %,80.0 %,66.7 %,80.0 %,66.7 %,80.0 %,1124,1129,-774,-571,62.5 %,80.0 %
IAU,5d RSI IAU LT14 - L IAU,-0.1 %,3.1 %,-70,1559,31.8 %,5.2 %,-0.4 %,60.5 %,0.0 %,-2.5 %,3,4,0.2,0.3,66.7 %,75.0 %,0.5,2.8,-23,387,-0.0 %,0.8 %,3.7,2.2,1,1,2,2,1,1,2,2,1,1,1,2,2,3,2,3,0.9,8.4,-0.1,1.7,-1906,-209,-1.9 %,-0.4 %,-1906,-209,-1.9 %,-0.4 %,-1103,-209,-1.1 %,-0.4 %,66.7 %,75.0 %,66.7 %,75.0 %,66.7 %,75.0 %,442,586,-953,-209,50.0 %,75.0 %
IBB,14d RSI IBB LT30 - L IBB,0.3 %,12.9 %,133,6449,22.0 %,6.3 %,1.2 %,203.1 %,-7.2 %,-3.2 %,3,4,0.2,0.3,66.7 %,100.0 %,0.5,,44,1550,0.1 %,3.1 %,5.3,3,1,0,1,4,1,0,1,4,1,0,1,3,2,,2,4,1,,0,3,-7303,0,-7.3 %,0.0 %,-7303,0,-7.3 %,0.0 %,-5193,0,-5.2 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,1892,1550,-3652,0,50.0 %,100.0 %
IBDR,8d RSI IBDR LT22 - L IBDR,-0.0 %,1.5 %,-23,762,32.4 %,5.2 %,-0.1 %,29.5 %,-0.9 %,-0.1 %,6,4,0.5,0.3,50.0 %,100.0 %,1,,-4,189,-0.0 %,0.4 %,8.7,2.2,1,0,2,4,1,0,2,4,1,0,2,2,1,,3,4,1,,0,3.9,-1080,0,-1.1 %,0.0 %,-1080,0,-1.1 %,0.0 %,-928,0,-0.9 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,381,189,-389,0,50.0 %,100.0 %
IBDS,11d RSI IBDS LT26 - L IBDS,1.7 %,2.2 %,872,1121,13.7 %,5.2 %,12.7 %,43.5 %,-0.6 %,-0.2 %,6,4,0.5,0.3,66.7 %,100.0 %,1.5,,145,278,0.3 %,0.6 %,3.2,2.2,1,0,3,4,1,0,3,4,1,0,2,2,2,,4,4,3,,1.3,4.8,-596,0,-0.6 %,0.0 %,-596,0,-0.6 %,0.0 %,-596,0,-0.6 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,327,278,-217,0,60.0 %,100.0 %
IBND,4d RSI IBND LT10 - L IBND,-1.4 %,1.1 %,-697,575,21.6 %,5.6 %,-6.4 %,20.7 %,-3.2 %,-0.9 %,7,5,0.6,0.4,42.9 %,80.0 %,0.8,1,-100,115,-0.2 %,0.2 %,3.4,1.8,4,1,2,3,4,1,2,3,4,0,1,4,0.8,4,3,4,0.6,4.1,-0.6,1.3,-3188,-183,-3.2 %,-0.4 %,-3188,-183,-3.2 %,-0.4 %,-3188,0,-3.2 %,0.0 %,42.9 %,80.0 %,42.9 %,80.0 %,42.9 %,80.0 %,299,189,-398,-183,33.3 %,100.0 %
ICF,14d RSI ICF LT38 - L ICF,-8.2 %,5.0 %,-4088,2518,40.3 %,5.6 %,-20.3 %,90.7 %,-19.5 %,-2.2 %,13,4,1.1,0.3,53.8 %,100.0 %,0.6,,-314,619,-0.6 %,1.2 %,5,2.5,3,0,3,4,3,0,3,4,2,0,1,3,1.2,,7,4,0.7,,-0.6,4.1,-8776,0,-8.8 %,0.0 %,-8776,0,-8.8 %,0.0 %,-4297,0,-4.3 %,0.0 %,53.8 %,100.0 %,53.8 %,100.0 %,53.8 %,100.0 %,1308,619,-2207,0,33.3 %,100.0 %
ICLN,11d RSI ICLN LT27 - L ICLN,4.2 %,25.2 %,2082,12621,18.1 %,6.8 %,23.0 %,374.2 %,-3.6 %,-8.1 %,6,6,0.5,0.5,50.0 %,100.0 %,1.8,,347,1914,0.7 %,3.8 %,5,1.8,2,0,2,6,2,0,2,6,1,0,2,4,1,,3,6,1.8,,0.6,9.5,-3650,0,-3.7 %,0.0 %,-3650,0,-3.7 %,0.0 %,-3650,0,-3.7 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,1583,1914,-889,0,66.7 %,100.0 %
ICOW,10d RSI ICOW LT32 - L ICOW,12.9 %,8.0 %,6455,4003,30.8 %,8.3 %,41.9 %,96.1 %,-4.0 %,-1.6 %,12,8,1,0.7,75.0 %,100.0 %,1.1,,538,484,1.1 %,1.0 %,2.8,1.6,2,0,7,8,2,0,6,7,1,0,6,6,3,,9,8,3.2,,1.4,5.9,-4380,0,-4.4 %,0.0 %,-4380,0,-4.4 %,0.0 %,-4380,0,-4.4 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,72.7 %,100.0 %,1049,484,-996,0,87.5 %,100.0 %
ICSH,4d RSI ICSH LT13 - L ICSH,-0.0 %,0.2 %,0,118,24.4 %,16.3 %,-0.0 %,1.4 %,-0.2 %,-0.1 %,4,4,0.3,0.3,75.0 %,100.0 %,0.3,,0,29,-0.0 %,0.1 %,9.5,9.2,1,0,2,4,1,0,2,4,1,0,2,4,3,,3,4,1,,0,5.8,-212,0,-0.2 %,0.0 %,-212,0,-0.2 %,0.0 %,-212,0,-0.2 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,35,29,-106,0,75.0 %,100.0 %
ICVT,7d RSI ICVT LT21 - L ICVT,-1.0 %,6.3 %,-493,3175,10.5 %,6.0 %,-9.4 %,106.7 %,-0.6 %,-2.9 %,3,5,0.2,0.4,33.3 %,100.0 %,0.8,,-164,621,-0.3 %,1.2 %,5.3,2,1,0,1,5,1,0,1,5,1,0,1,5,0.5,,1,5,0.4,,-0.8,3.9,-1089,0,-1.1 %,0.0 %,-1089,0,-1.1 %,0.0 %,-1089,0,-1.1 %,0.0 %,33.3 %,100.0 %,33.3 %,100.0 %,33.3 %,100.0 %,335,621,-414,0,33.3 %,100.0 %
IDEV,10d RSI IDEV LT30 - L IDEV,8.3 %,3.1 %,4171,1571,23.8 %,6.0 %,35.1 %,52.8 %,-4.2 %,-1.9 %,10,4,0.8,0.3,80.0 %,100.0 %,0.7,,417,388,0.8 %,0.8 %,3.1,2.8,2,0,7,4,2,0,7,4,1,0,6,4,4,,8,4,2.8,,1.5,8.7,-4660,0,-4.7 %,0.0 %,-4660,0,-4.7 %,0.0 %,-4660,0,-4.7 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,813,388,-1165,0,87.5 %,100.0 %
IDMO,6d RSI IDMO LT23 - L IDMO,12.2 %,9.7 %,6096,4849,20.1 %,7.1 %,60.6 %,135.8 %,-1.1 %,-1.8 %,10,7,0.8,0.6,80.0 %,100.0 %,0.9,,610,666,1.2 %,1.3 %,2.4,1.6,1,0,7,7,1,0,7,7,1,0,6,6,4,,8,7,3.8,,1.7,7.2,-3110,0,-3.1 %,0.0 %,-3110,0,-3.1 %,0.0 %,-3110,0,-3.1 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,1036,666,-1096,0,75.0 %,100.0 %
IDU,21d RSI IDU LT39 - L IDU,-3.1 %,0.7 %,-1554,326,22.6 %,5.2 %,-13.8 %,12.7 %,-7.4 %,-2.2 %,7,2,0.6,0.2,57.1 %,100.0 %,0.5,,-222,163,-0.4 %,0.3 %,5,5.5,2,0,2,2,3,0,2,2,2,0,2,2,1.3,,4,2,0.7,,-0.4,6.2,-7212,0,-7.2 %,0.0 %,-7754,0,-7.8 %,0.0 %,-7699,0,-7.7 %,0.0 %,57.1 %,100.0 %,57.1 %,100.0 %,50.0 %,100.0 %,862,163,-1667,0,50.0 %,100.0 %
IDV,8d RSI IDV LT28 - L IDV,6.5 %,10.1 %,3250,5030,27.8 %,7.5 %,23.3 %,133.4 %,-4.1 %,-0.6 %,10,7,0.8,0.6,60.0 %,100.0 %,1.4,,325,690,0.6 %,1.4 %,3.2,1.7,2,0,2,7,2,0,2,7,2,0,3,5,1.5,,6,7,2.1,,1,6.3,-4514,0,-4.5 %,0.0 %,-4514,0,-4.5 %,0.0 %,-4514,0,-4.5 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,60.0 %,100.0 %,1032,690,-735,0,62.5 %,100.0 %
IDX,10d RSI IDX LT32 - L IDX,1.5 %,9.9 %,769,4975,28.2 %,5.2 %,5.5 %,192.9 %,-2.2 %,-0.7 %,11,5,0.9,0.4,63.6 %,100.0 %,0.7,,70,960,0.1 %,1.9 %,2.8,1.6,2,0,4,5,2,0,3,5,1,0,3,4,1.8,,7,5,1.2,,0.3,4.4,-2288,0,-2.3 %,0.0 %,-2288,0,-2.3 %,0.0 %,-1808,0,-1.8 %,0.0 %,63.6 %,100.0 %,63.6 %,100.0 %,55.6 %,100.0 %,625,960,-902,0,60.0 %,100.0 %
IEF,13d RSI IEF LT25 - L IEF,2.6 %,0.5 %,1318,227,8.9 %,5.2 %,29.5 %,8.8 %,-0.0 %,-2.1 %,4,4,0.3,0.3,75.0 %,75.0 %,75.9,0.6,329,57,0.7 %,0.1 %,1.8,2.2,1,1,3,2,1,1,3,2,1,1,2,1,3,3,3,3,227.7,1.7,2.6,0.5,-12,-334,-0.0 %,-0.7 %,-12,-334,-0.0 %,-0.7 %,-12,-334,-0.0 %,-0.7 %,75.0 %,75.0 %,75.0 %,75.0 %,75.0 %,75.0 %,441,188,-6,-334,66.7 %,66.7 %
IEFA,20d RSI IEFA LT40 - L IEFA,3.0 %,2.4 %,1519,1187,40.8 %,7.1 %,7.4 %,33.2 %,-7.0 %,-2.3 %,17,4,1.4,0.3,64.7 %,75.0 %,0.7,3.9,89,295,0.2 %,0.6 %,3.5,3.5,2,1,4,2,2,1,3,2,1,0,4,3,1.8,3,11,3,1.2,11.8,0.3,2.4,-7495,-109,-7.5 %,-0.2 %,-7495,-109,-7.5 %,-0.2 %,-7495,0,-7.5 %,0.0 %,64.7 %,75.0 %,64.7 %,75.0 %,62.5 %,75.0 %,749,429,-1120,-109,77.8 %,100.0 %
IEI,15d RSI IEI LT29 - L IEI,1.0 %,0.3 %,484,165,20.1 %,6.0 %,4.8 %,5.6 %,-0.7 %,-1.1 %,9,5,0.8,0.4,66.7 %,80.0 %,1.1,0.5,54,33,0.1 %,0.1 %,3.2,2,1,1,5,3,1,1,5,3,1,1,3,1,2,4,6,4,2.2,1.9,0.9,0.7,-718,-192,-0.7 %,-0.4 %,-718,-192,-0.7 %,-0.4 %,-718,-93,-0.7 %,-0.2 %,66.7 %,80.0 %,66.7 %,80.0 %,66.7 %,80.0 %,150,89,-139,-192,66.7 %,66.7 %
