oos_year,ticker,ours_branch_id,sheet_branch_id,status
2020,PSI,3d RSI PSI LT10 - L PSI,3d RSI PSI LT10 - L PSI,exact_both
2020,PTLC,5d RSI PTLC LT17 - L PTLC,5d RSI PTLC LT17 - L PTLC,exact_both
2020,PWZ,15d RSI PWZ LT43 - L PWZ,15d RSI PWZ LT43 - L PWZ,exact_both
2020,PXF,21d RSI PXF LT38 - L PXF,21d RSI PXF LT38 - L PXF,exact_both
2020,QQQ,19d RSI QQQ LT40 - L QQQ,19d RSI QQQ LT40 - L QQQ,exact_both
2020,QQQE,21d RSI QQQE LT40 - L QQQE,21d RSI QQQE LT40 - L QQQE,exact_both
2020,REM,3d RSI REM LT12 - L REM,3d RSI REM LT12 - L REM,exact_both
2020,RING,19d RSI RING LT39 - L RING,19d RSI RING LT39 - L RING,exact_both
2020,ROBO,20d RSI ROBO LT36 - L ROBO,20d RSI ROBO LT36 - L ROBO,exact_both
2020,RPV,6d RSI RPV LT19 - L RPV,6d RSI RPV LT19 - L RPV,exact_both
2020,RSPG,5d RSI RSPG LT14 - L RSPG,5d RSI RSPG LT14 - L RSPG,exact_both
2020,RWR,4d RSI RWR LT13 - L RWR,4d RSI RWR LT13 - L RWR,exact_both
2020,SCHC,21d RSI SCHC LT40 - L SCHC,21d RSI SCHC LT40 - L SCHC,exact_both
2020,SCHG,14d RSI SCHG LT40 - L SCHG,14d RSI SCHG LT40 - L SCHG,exact_both
2020,SCHR,21d RSI SCHR LT47 - L SCHR,21d RSI SCHR LT47 - L SCHR,exact_both
2020,SCHZ,20d RSI SCHZ LT48 - L SCHZ,20d RSI SCHZ LT48 - L SCHZ,exact_both
2020,SCO,5d RSI SCO LT15 - L SCO,5d RSI SCO LT15 - L SCO,exact_both
2020,SDIV,13d RSI SDIV LT31 - L SDIV,13d RSI SDIV LT31 - L SDIV,exact_both
2020,SDS,6d RSI SDS LT15 - L SDS,6d RSI SDS LT15 - L SDS,exact_both
2020,SGOL,3d RSI SGOL LT11 - L SGOL,3d RSI SGOL LT11 - L SGOL,exact_both
2020,SILJ,4d RSI SILJ LT12 - L SILJ,4d RSI SILJ LT12 - L SILJ,exact_both
2020,SLYV,3d RSI SLYV LT10 - L SLYV,3d RSI SLYV LT10 - L SLYV,exact_both
2020,SMIN,5d RSI SMIN LT12 - L SMIN,5d RSI SMIN LT12 - L SMIN,exact_both
2020,SMLF,5d RSI SMLF LT20 - L SMLF,5d RSI SMLF LT20 - L SMLF,exact_both
2020,SOXL,7d RSI SOXL LT25 - L SOXL,7d RSI SOXL LT25 - L SOXL,exact_both
2020,SOXS,6d RSI SOXS LT14 - L SOXS,6d RSI SOXS LT14 - L SOXS,exact_both
2020,SOXX,7d RSI SOXX LT25 - L SOXX,7d RSI SOXX LT25 - L SOXX,exact_both
2020,SPAB,15d RSI SPAB LT44 - L SPAB,15d RSI SPAB LT44 - L SPAB,exact_both
2020,SPHB,21d RSI SPHB LT37 - L SPHB,21d RSI SPHB LT37 - L SPHB,exact_both
2020,SPHQ,18d RSI SPHQ LT41 - L SPHQ,18d RSI SPHQ LT41 - L SPHQ,exact_both
2020,SPIP,20d RSI SPIP LT46 - L SPIP,20d RSI SPIP LT46 - L SPIP,exact_both
2020,SPLB,18d RSI SPLB LT46 - L SPLB,18d RSI SPLB LT46 - L SPLB,exact_both
